k,trial,B0_1,B0_2,B0_3,B0_4,B0_5,B0_6,B0_7,B0_8,B0_9,B0_10,B0_11,B0_12,B0_13,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13
4,23,1000,1000,986,736,298,107,47,26,23,20,20,20,20,0,0,0,13,303,474,541,561,568,570,570,570,570
4,24,1000,1000,987,698,273,102,47,26,19,18,18,18,18,0,0,0,17,330,496,549,570,584,586,587,587,587
4,25,1000,1000,992,772,301,104,43,29,26,26,26,26,26,0,0,0,8,283,484,547,576,584,584,584,584,584
4,26,1000,1000,992,699,266,96,47,35,29,29,29,29,29,0,0,0,12,322,486,553,573,577,578,578,578,578
4,27,1000,1000,988,748,296,110,46,26,19,19,19,19,19,0,0,0,10,266,447,501,530,543,543,543,543,543
4,28,1000,1000,992,699,265,100,47,26,24,24,24,24,24,0,0,0,8,254,438,494,516,524,524,524,524,524
4,29,1000,1000,985,730,274,104,52,35,29,28,28,28,28,0,0,0,6,259,466,526,542,547,548,548,548,548
5,0,1000,1000,988,745,289,105,45,22,13,12,12,12,12,0,0,0,12,354,594,696,737,749,750,750,750,750
5,1,1000,1000,991,689,279,106,44,18,13,13,13,13,13,0,0,0,15,380,587,683,721,731,731,731,731,731
5,2,1000,1000,990,729,263,104,40,16,9,9,9,9,9,0,0,0,12,354,622,716,746,757,762,762,762,762
5,3,1000,1000,991,742,298,115,44,16,11,10,10,10,10,0,0,0,7,362,626,706,748,763,767,767,767,767
5,4,1000,999,993,751,302,102,38,18,12,12,11,11,11,0,0,0,10,346,608,704,746,760,760,764,764,764
5,5,1000,1000,984,740,293,100,37,14,11,10,10,10,10,0,0,0,6,337,580,666,700,708,710,711,711,711
5,6,1000,1000,995,742,290,103,35,18,13,9,9,9,9,0,0,0,11,348,620,712,745,754,757,757,757,757
5,7,1000,1000,991,740,263,91,38,23,16,15,15,15,15,0,0,0,7,359,614,686,712,715,719,720,720,720
5,8,1000,1000,985,713,284,93,46,20,14,14,14,14,14,0,0,0,10,345,601,678,708,715,718,718,718,718
5,9,1000,1000,989,735,274,95,41,20,16,15,15,15,15,0,0,0,11,352,590,691,716,728,729,729,729,729
5,10,1000,1000,991,753,274,95,51,21,17,17,17,17,17,0,0,0,6,335,636,718,751,771,772,772,772,772
5,11,1000,1000,991,719,260,92,33,18,13,11,10,10,10,0,0,0,4,358,581,673,697,706,706,706,706,706
5,12,1000,1000,977,721,267,100,49,25,18,14,14,14,14,0,0,0,15,352,580,664,691,707,710,714,714,714
5,13,1000,1000,988,717,289,101,45,17,6,6,6,6,6,0,0,0,15,347,617,704,742,760,763,763,763,763
5,14,1000,1000,988,747,258,102,44,17,13,12,12,12,12,0,0,0,5,373,597,675,715,726,726,726,726,726
5,15,1000,1000,989,687,280,97,31,19,12,10,10,10,10,0,0,0,10,402,600,712,731,743,748,748,748,748
5,16,1000,1000,986,716,279,107,39,20,13,13,13,13,13,0,0,0,20,353,618,696,726,744,747,747,747,747
5,17,1000,1000,992,718,279,117,49,20,13,12,12,12,12,0,0,0,11,336,573,661,719,732,737,738,738,738
5,18,1000,1000,989,712,262,97,34,15,10,8,8,8,8,0,0,0,12,359,614,710,736,747,751,751,751,751
5,19,1000,1000,989,744,266,84,39,17,13,12,12,12,12,0,0,0,9,330,610,690,714,724,727,727,727,727
5,20,1000,1000,981,718,268,91,38,21,14,12,12,12,12,0,0,0,15,357,639,707,736,748,748,748,748,748
5,21,1000,1000,987,734,287,103,36,17,12,11,11,11,11,0,0,0,19,325,635,726,754,761,762,762,762,762
5,22,1000,1000,991,732,263,101,42,17,11,9,9,9,9,0,0,0,10,374,625,703,739,754,759,759,759,759
5,23,1000,1000,986,733,291,99,37,16,14,12,12,12,12,0,0,0,16,368,607,698,720,734,736,736,736,736
5,24,1000,1000,987,694,265,92,38,19,12,11,11,11,11,0,0,0,16,407,628,702,731,750,752,753,753,753
5,25,1000,1000,992,770,291,96,34,18,15,15,15,15,15,0,0,0,6,359,620,711,751,760,762,762,762,762
5,26,1000,1000,992,695,259,88,35,20,16,14,14,14,14,0,0,0,12,422,650,735,762,769,771,771,771,771
5,27,1000,1000,988,745,288,101,37,19,12,12,12,12,12,0,0,0,9,334,584,664,707,727,727,727,727,727
5,28,1000,1000,992,695,252,92,40,19,17,16,16,16,16,0,0,0,10,323,567,638,665,675,675,675,675,675
5,29,1000,1000,985,729,265,91,35,17,11,10,10,10,10,0,0,0,6,331,600,677,702,710,711,711,711,711
6,0,1000,1000,988,744,286,101,40,17,7,6,6,6,6,0,0,0,12,397,681,806,859,877,878,878,878,878
6,1,1000,1000,991,687,274,103,40,14,9,9,9,9,9,0,0,0,15,440,690,812,857,873,875,876,876,876
6,2,1000,1000,990,728,258,98,32,11,4,4,4,4,4,0,0,0,11,398,716,828,867,883,888,888,888,888
6,3,1000,1000,991,742,289,112,41,13,8,7,7,7,7,0,0,0,7,406,707,804,858,874,879,879,879,879
6,4,1000,999,993,751,295,98,34,15,9,9,8,8,8,0,0,0,12,381,689,803,850,867,867,872,872,872
6,5,1000,1000,984,739,289,94,33,11,8,7,7,7,7,0,0,0,7,379,663,770,815,826,829,830,830,830
6,6,1000,1000,995,740,286,99,31,15,10,6,6,6,6,0,0,0,11,382,698,808,848,858,862,863,863,863
6,7,1000,1000,991,740,259,87,34,20,13,12,12,12,12,0,0,0,7,404,718,799,836,841,846,847,847,847
6,8,1000,1000,985,713,282,86,39,14,8,8,8,8,8,0,0,0,10,371,679,776,811,821,823,823,823,823
6,9,1000,1000,989,734,271,93,35,14,10,9,9,9,9,0,0,0,12,392,668,780,814,830,833,833,833,833
6,10,1000,1000,991,752,269,90,45,15,10,10,10,10,10,0,0,0,7,362,697,786,831,854,857,858,858,858
6,11,1000,1000,991,719,258,89,31,16,11,9,8,8,8,0,0,0,4,404,662,784,815,826,826,826,826,826
6,12,1000,1000,977,721,260,95,42,18,12,8,8,8,8,0,0,0,17,384,661,755,786,806,809,814,814,814
6,13,1000,1000,988,717,285,97,40,14,4,4,4,4,4,0,0,0,15,380,691,794,841,865,869,870,870,870
6,14,1000,1000,988,747,254,99,38,14,10,9,9,9,9,0,0,0,4,409,671,758,804,817,817,817,817,817
6,15,1000,1000,989,687,274,94,27,16,9,7,7,7,7,0,0,0,12,420,654,768,796,808,817,817,817,817
6,16,1000,1000,986,714,273,102,33,15,9,9,9,9,9,0,0,0,18,374,675,777,813,834,840,840,840,840
6,17,1000,1000,992,715,274,114,46,14,9,8,8,8,8,0,0,0,12,373,650,755,822,846,851,852,852,852
6,18,1000,1000,989,712,262,96,30,9,6,4,4,4,4,0,0,0,12,399,694,806,835,852,857,857,857,857
6,19,1000,1000,989,742,263,78,32,12,8,7,7,7,7,0,0,0,9,383,709,818,849,860,864,864,864,864
6,20,1000,1000,981,716,265,88,35,16,9,7,7,7,7,0,0,0,14,423,735,825,868,882,882,882,882,882
6,21,1000,1000,987,732,280,100,32,13,8,7,7,7,7,0,0,0,17,368,737,856,889,894,896,896,896,896
6,22,1000,1000,991,731,259,99,40,16,10,7,7,7,7,0,0,0,10,420,701,791,837,854,859,859,859,859
6,23,1000,1000,986,732,282,89,30,10,8,6,6,6,6,0,0,0,15,386,662,777,807,822,828,828,828,828
6,24,1000,1000,987,694,262,90,35,17,10,9,9,9,9,0,0,0,16,448,724,823,860,885,888,889,889,889
6,25,1000,1000,992,769,285,91,27,13,10,10,10,10,10,0,0,0,6,399,699,807,855,868,872,872,872,872
6,26,1000,1000,992,694,252,80,28,13,8,7,7,7,7,0,0,0,12,466,745,846,874,885,889,889,889,889
6,27,1000,1000,988,745,284,97,36,15,8,8,8,8,8,0,0,0,8,371,670,758,807,833,833,833,833,833
6,28,1000,1000,992,692,251,87,33,14,12,11,11,11,11,0,0,0,12,370,675,763,799,809,810,810,810,810
6,29,1000,1000,985,729,260,87,32,14,8,7,7,7,7,0,0,0,6,392,707,804,832,843,845,845,845,845
7,0,1000,1000,988,743,282,100,39,17,6,6,6,6,6,0,0,0,12,423,728,856,916,938,942,942,942,942
7,1,1000,1000,991,685,273,100,36,10,5,5,5,5,5,0,0,0,17,463,737,866,919,944,946,947,947,947
7,2,1000,1000,990,728,253,94,30,9,2,2,2,2,2,0,0,0,13,410,737,857,905,921,926,926,926,926
7,3,1000,1000,991,741,287,112,40,13,8,7,7,7,7,0,0,0,7,440,759,865,930,949,957,957,957,957
7,4,1000,999,993,751,290,95,32,13,7,7,6,6,6,0,0,0,12,399,732,854,908,927,928,932,932,932
7,5,1000,1000,984,738,288,93,30,9,7,6,6,6,6,0,0,0,7,382,694,811,862,882,882,883,883,883
7,6,1000,1000,995,740,281,98,30,15,10,6,6,6,6,0,0,0,11,377,722,845,890,904,908,910,910,910
7,7,1000,1000,991,740,256,82,31,18,11,8,8,8,8,0,0,0,8,437,770,859,904,911,917,919,919,919
7,8,1000,1000,985,713,280,82,35,10,5,5,5,5,5,0,0,0,9,375,708,816,858,873,876,876,876,876
7,9,1000,1000,989,733,268,88,31,11,7,6,6,6,6,0,0,0,11,386,688,815,863,882,884,884,884,884
7,10,1000,1000,991,751,262,86,42,13,9,9,9,9,9,0,0,0,7,375,734,840,885,914,917,918,918,918
7,11,1000,1000,991,718,258,87,29,13,9,7,6,6,6,0,0,0,5,408,690,825,858,873,875,875,875,875
7,12,1000,1000,977,720,254,89,36,13,9,6,6,6,6,0,0,0,17,397,709,812,850,872,876,882,882,882
7,13,1000,1000,988,717,280,97,40,14,4,4,4,4,4,0,0,0,18,386,728,837,891,921,926,927,927,927
7,14,1000,1000,988,747,249,97,36,12,8,7,7,7,7,0,0,0,4,423,702,802,853,869,871,871,871,871
7,15,1000,1000,989,687,272,92,23,12,5,3,3,3,3,0,0,0,13,420,669,797,834,850,861,861,861,861
7,16,1000,1000,986,712,270,99,29,11,5,5,5,5,5,0,0,0,18,396,721,824,866,889,897,897,897,897
7,17,1000,1000,992,715,269,112,43,13,8,7,7,7,7,0,0,0,13,399,686,806,885,910,917,918,918,918
7,18,1000,1000,989,712,260,96,28,8,5,4,4,4,4,0,0,0,13,429,746,865,899,916,923,923,923,923
7,19,1000,1000,989,742,260,76,31,11,7,6,6,6,6,0,0,0,9,399,774,891,929,940,946,947,947,947
7,20,1000,1000,981,716,258,83,33,14,7,5,5,5,5,0,0,0,15,440,766,864,912,930,930,931,931,931
7,21,1000,1000,987,732,278,97,30,10,5,4,4,4,4,0,0,0,18,375,776,899,926,930,933,933,933,933
7,22,1000,1000,991,731,257,97,38,14,7,5,5,5,5,0,0,0,10,433,747,842,894,914,919,919,919,919
7,23,1000,1000,986,729,279,87,28,9,7,5,5,5,5,0,0,0,15,410,704,845,881,899,908,908,908,908
7,24,1000,1000,987,693,260,89,34,14,8,7,7,7,7,0,0,0,16,472,756,867,907,932,934,936,936,936
7,25,1000,1000,992,769,281,86,23,9,6,6,6,6,6,0,0,0,6,402,706,829,879,893,895,895,895,895
7,26,1000,1000,992,694,248,80,28,13,8,7,7,7,7,0,0,0,13,479,770,880,911,924,929,929,929,929
7,27,1000,1000,988,744,280,95,32,11,5,5,5,5,5,0,0,0,8,391,723,820,873,901,901,901,901,901
7,28,1000,1000,992,692,248,85,31,13,9,8,8,8,8,0,0,0,10,389,705,799,837,849,851,851,851,851
7,29,1000,1000,985,728,257,86,32,13,8,7,7,7,7,0,0,0,7,402,750,863,891,906,910,910,910,910
8,0,1000,1000,988,743,278,96,37,15,4,4,4,4,4,0,0,0,11,420,717,847,909,929,934,934,934,934
8,1,1000,1000,991,685,269,96,33,8,3,3,3,3,3,0,0,0,18,447,730,873,931,960,962,963,963,963
8,2,1000,1000,990,728,253,94,30,9,2,2,2,2,2,0,0,0,12,405,709,838,887,901,909,909,909,909
8,3,1000,1000,991,741,284,111,40,13,8,7,7,7,7,0,0,0,7,419,728,843,913,930,937,937,937,937
8,4,1000,999,993,751,286,93,31,12,6,6,5,5,5,0,0,0,12,380,713,844,898,917,919,924,924,924
8,5,1000,1000,984,738,286,90,27,8,6,5,5,5,5,0,0,0,6,365,686,822,884,905,904,905,905,905
8,6,1000,1000,995,740,280,95,28,13,8,4,4,4,4,0,0,0,12,365,718,844,890,907,910,914,914,914
8,7,1000,1000,991,740,252,79,29,16,8,5,5,5,5,0,0,0,8,420,748,840,891,898,905,908,908,908
8,8,1000,1000,985,713,278,81,32,9,4,4,4,4,4,0,0,0,9,372,691,801,842,861,864,865,865,865
8,9,1000,1000,989,733,265,85,30,11,7,6,6,6,6,0,0,0,11,369,672,812,866,888,892,892,892,892
8,10,1000,1000,991,751,261,86,41,13,9,9,9,9,9,0,0,0,7,376,706,816,859,888,893,893,893,893
8,11,1000,1000,991,718,254,85,29,12,8,5,5,5,5,0,0,0,5,409,705,864,900,917,919,920,921,921
8,12,1000,1000,977,720,253,88,33,12,8,5,5,5,5,0,0,0,16,417,724,843,886,911,918,924,924,924
8,13,1000,1000,988,717,279,97,38,12,3,3,3,3,3,0,0,0,17,388,727,845,900,931,937,939,939,939
8,14,1000,1000,988,747,244,92,32,10,6,5,5,5,5,0,0,0,3,414,692,808,861,879,882,882,882,882
8,15,1000,1000,989,687,271,92,22,11,4,2,2,2,2,0,0,0,13,410,655,791,832,846,858,859,859,859
8,16,1000,1000,986,711,269,97,28,9,4,4,4,4,4,0,0,0,17,391,701,817,866,886,895,895,895,895
8,17,1000,1000,992,715,266,111,42,12,7,6,6,6,6,0,0,0,12,403,694,828,900,925,932,933,933,933
8,18,1000,1000,989,712,258,96,26,6,3,2,2,2,2,0,0,0,14,431,751,880,925,939,945,945,945,945
8,19,1000,1000,989,741,258,75,31,10,7,6,6,6,6,0,0,0,9,392,755,878,916,929,934,936,936,936
8,20,1000,1000,981,716,253,83,33,14,7,5,5,5,5,0,0,0,15,422,752,854,899,918,919,920,920,920
8,21,1000,1000,987,732,275,93,28,10,5,4,4,4,4,0,0,0,18,367,763,888,921,924,927,927,927,927
8,22,1000,1000,991,731,256,94,33,10,3,1,1,1,1,0,0,0,10,434,760,872,929,952,957,957,957,957
8,23,1000,1000,986,728,276,86,28,8,6,4,4,4,4,0,0,0,15,408,703,843,882,902,912,912,912,912
8,24,1000,1000,987,693,256,87,30,11,5,4,4,4,4,0,0,0,17,467,769,877,919,943,944,947,947,947
8,25,1000,1000,992,769,280,85,22,7,4,4,4,4,4,0,0,0,5,400,719,849,896,911,913,914,914,914
8,26,1000,1000,992,693,244,79,25,11,5,3,3,3,3,0,0,0,13,481,776,897,930,946,952,952,952,952
8,27,1000,1000,988,744,279,94,32,11,5,5,5,5,5,0,0,0,8,384,718,822,882,909,910,910,910,910
8,28,1000,1000,992,691,246,83,30,12,8,7,7,7,7,0,0,0,10,392,715,823,876,888,889,889,889,889
8,29,1000,1000,985,727,254,85,29,12,7,6,6,6,6,0,0,0,7,387,736,865,902,919,925,925,925,925
9,0,1000,1000,988,743,277,96,35,14,4,4,4,4,4,0,0,0,11,406,680,809,875,898,903,903,903,903
9,1,1000,1000,991,685,266,95,33,8,3,2,2,2,2,0,0,0,18,426,681,826,884,913,915,917,917,917
9,2,1000,1000,990,727,250,91,28,8,1,1,1,1,1,0,0,0,12,396,703,823,878,896,902,903,903,903
9,3,1000,1000,991,741,281,106,37,11,6,5,5,5,5,0,0,0,7,392,701,814,880,901,910,909,909,909
9,4,1000,999,993,751,285,90,30,11,5,5,4,4,4,0,0,0,12,367,693,812,865,886,890,895,895,895
9,5,1000,1000,984,738,285,89,27,8,6,5,5,5,5,0,0,0,6,340,648,782,849,873,873,874,874,874
9,6,1000,1000,995,740,277,95,27,13,8,4,4,4,4,0,0,0,12,348,698,822,866,883,887,891,891,891
9,7,1000,1000,991,740,247,76,27,14,5,2,2,2,2,0,0,0,8,396,689,785,838,848,855,858,858,858
9,8,1000,1000,985,713,276,81,31,9,4,4,4,4,4,0,0,0,9,347,669,782,828,856,859,860,860,860
9,9,1000,1000,989,733,260,84,28,10,6,5,5,5,5,0,0,0,11,353,646,785,832,851,855,855,855,855
9,10,1000,1000,991,750,261,86,38,9,5,5,5,5,5,0,0,0,7,356,657,769,811,844,846,846,846,846
9,11,1000,1000,991,718,253,85,28,10,6,3,3,3,3,0,0,0,5,399,682,840,877,901,903,905,906,906
9,12,1000,1000,977,720,253,86,31,11,7,4,4,4,4,0,0,0,17,386,692,813,861,886,893,899,899,899
9,13,1000,1000,988,717,277,96,37,11,2,2,2,2,2,0,0,0,17,378,705,813,864,893,901,903,903,903
9,14,1000,1000,988,747,244,91,31,8,4,4,4,4,4,0,0,0,3,380,657,783,839,857,863,863,863,863
9,15,1000,1000,989,687,270,92,22,11,4,2,2,2,2,0,0,0,13,397,623,757,807,820,834,835,835,835
9,16,1000,1000,986,711,266,97,27,7,3,3,3,3,3,0,0,0,17,378,672,787,839,863,872,872,872,872
9,17,1000,1000,992,715,265,109,41,12,7,5,5,5,5,0,0,0,12,391,677,804,876,906,913,913,913,913
9,18,1000,1000,989,712,254,95,25,5,2,1,1,1,1,0,0,0,14,401,715,848,895,911,919,919,919,919
9,19,1000,1000,989,741,256,75,30,9,6,5,5,5,5,0,0,0,9,375,731,855,889,901,907,909,909,909
9,20,1000,1000,981,716,252,81,31,13,5,4,4,4,4,0,0,0,14,402,724,823,870,896,900,901,901,901
9,21,1000,1000,987,732,270,92,27,9,4,3,3,3,3,0,0,0,18,360,725,852,887,889,894,894,894,894
9,22,1000,1000,991,731,254,92,33,10,3,1,1,1,1,0,0,0,10,407,709,828,886,911,918,918,918,918
9,23,1000,1000,986,728,274,85,27,8,6,4,4,4,4,0,0,0,15,406,696,841,885,908,918,918,918,918
9,24,1000,1000,987,693,254,87,30,11,4,3,3,3,3,0,0,0,16,450,738,847,895,917,918,921,921,921
9,25,1000,1000,992,769,276,83,22,6,3,3,3,3,3,0,0,0,4,387,687,825,868,884,888,889,889,889
9,26,1000,1000,992,693,243,76,23,10,4,2,2,2,2,0,0,0,13,458,749,868,897,915,923,923,923,923
9,27,1000,1000,988,744,274,91,31,11,5,5,5,5,5,0,0,0,8,363,685,787,844,879,880,880,880,880
9,28,1000,1000,992,691,245,82,29,11,6,5,5,5,5,0,0,0,8,377,693,802,864,876,877,877,877,877
9,29,1000,1000,985,727,251,82,29,12,7,5,5,5,5,0,0,0,7,358,692,825,860,882,889,889,889,889
10,0,1000,1000,988,743,273,92,33,11,2,2,2,2,2,0,0,0,11,385,644,769,831,858,864,864,864,864
10,1,1000,1000,991,685,264,91,32,8,3,2,2,2,2,0,0,0,18,405,644,789,847,881,882,884,884,884
10,2,1000,1000,990,727,249,88,28,8,1,1,1,1,1,0,0,0,12,357,653,759,805,821,829,831,831,831
10,3,1000,1000,991,741,279,102,36,10,5,4,4,4,4,0,0,0,7,353,628,746,807,830,840,839,839,839
10,4,1000,999,993,751,285,89,30,11,5,5,4,4,4,0,0,0,12,337,623,732,788,814,820,824,824,824
10,5,1000,1000,984,738,282,88,26,7,5,4,4,4,4,0,0,0,6,316,594,729,800,821,824,824,825,825
10,6,1000,1000,995,740,273,95,26,13,8,4,4,4,4,0,0,0,12,328,650,758,800,820,822,826,826,826
10,7,1000,1000,991,740,245,76,27,13,4,2,2,2,2,0,0,0,9,380,658,742,798,811,820,823,823,823
10,8,1000,1000,985,713,275,78,30,8,3,3,3,3,3,0,0,0,9,333,632,739,782,810,814,815,815,815
10,9,1000,1000,989,733,259,83,27,9,5,4,4,4,4,0,0,0,11,340,607,727,782,807,811,812,812,812
10,10,1000,1000,991,750,261,85,36,8,4,4,4,4,4,0,0,0,7,350,615,731,774,806,807,808,808,808
10,11,1000,1000,991,718,249,84,27,10,6,3,3,3,3,0,0,0,5,374,627,753,785,806,809,811,812,812
10,12,1000,1000,977,720,251,85,30,10,6,3,3,3,3,0,0,0,17,369,657,767,815,841,850,857,857,857
10,13,1000,1000,988,717,276,96,35,11,2,2,2,2,2,0,0,0,17,350,655,758,812,843,852,852,852,852
10,14,1000,1000,988,747,243,90,31,8,4,4,4,4,4,0,0,0,3,360,635,747,807,823,831,831,831,831
10,15,1000,1000,989,687,267,92,22,11,4,2,2,2,2,0,0,0,13,380,569,700,750,762,775,779,779,779
10,16,1000,1000,986,711,265,95,25,7,3,3,3,3,3,0,0,0,17,360,631,742,795,820,831,831,831,831
10,17,1000,1000,992,715,264,108,40,11,5,3,3,3,3,0,0,0,12,355,624,739,812,841,848,849,849,849
10,18,1000,1000,989,712,254,95,25,5,2,1,1,1,1,0,0,0,14,382,669,795,840,857,862,862,862,862
10,19,1000,1000,989,741,256,75,30,9,5,4,4,4,4,0,0,0,9,333,663,772,806,821,826,829,829,829
10,20,1000,1000,981,716,251,80,30,13,4,3,3,3,3,0,0,0,13,378,661,762,810,840,844,845,845,845
10,21,1000,1000,987,732,270,92,27,8,3,2,2,2,2,0,0,0,18,326,663,789,824,833,838,838,838,838
10,22,1000,1000,991,731,253,89,32,10,3,1,1,1,1,0,0,0,10,389,641,749,812,838,845,845,845,845
10,23,1000,1000,986,728,270,82,24,6,4,2,2,2,2,0,0,0,15,387,673,814,856,878,889,890,890,890
10,24,1000,1000,987,693,254,86,28,9,2,1,1,1,1,0,0,0,16,435,684,786,840,861,863,867,868,868
10,25,1000,1000,992,769,275,79,21,6,3,3,3,3,3,0,0,0,4,358,636,778,813,830,834,835,835,835
