k,trial,B0_1,B0_2,B0_3,B0_4,B0_5,B0_6,B0_7,B0_8,B0_9,B0_10,B0_11,B0_12,B0_13,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13
5,4,1000,1000,998,933,532,160,43,17,16,16,16,16,16,0,0,0,0,78,437,632,686,692,692,692,692,692
5,5,1000,1000,1000,921,502,114,36,11,11,11,11,11,11,0,0,0,0,89,472,648,690,693,693,693,693,693
5,6,1000,1000,999,939,544,142,40,19,18,18,18,18,18,0,0,0,0,73,433,646,701,703,703,703,703,703
5,7,1000,1000,1000,951,497,130,37,21,19,19,19,19,19,0,0,0,0,81,488,673,715,721,721,721,721,721
5,8,1000,1000,998,954,512,144,41,18,14,13,13,13,13,0,0,0,0,49,448,674,718,730,730,730,730,730
5,9,1000,1000,1000,955,522,149,45,16,13,13,13,13,13,0,0,0,0,86,443,652,708,720,720,720,720,720
5,10,1000,1000,999,907,484,117,29,12,10,10,10,10,10,0,0,0,0,70,487,684,720,725,725,725,725,725
5,11,1000,1000,1000,938,498,137,33,9,8,8,8,8,8,0,0,0,0,81,449,669,720,730,730,730,730,730
5,12,1000,1000,1000,945,536,152,47,18,17,17,17,17,17,0,0,0,1,75,410,616,670,678,678,678,678,678
5,13,1000,1000,1000,942,496,161,32,9,6,6,6,6,6,0,0,0,2,98,407,636,674,679,679,679,679,679
5,14,1000,1000,999,950,505,113,28,16,15,15,15,15,15,0,0,0,0,65,449,656,692,692,692,692,692,692
5,15,1000,1000,998,940,468,102,28,8,7,7,7,7,7,0,0,0,0,91,506,706,737,745,745,745,745,745
5,16,1000,1000,1000,939,470,132,41,17,17,17,17,17,17,0,0,0,0,81,473,641,679,688,688,688,688,688
5,17,1000,1000,999,940,478,124,34,14,13,13,13,13,13,0,0,0,0,83,457,649,682,688,688,688,688,688
5,18,1000,1000,998,942,484,138,34,17,16,16,16,16,16,0,0,0,0,86,474,681,723,726,726,726,726,726
5,19,1000,1000,999,941,489,130,40,14,12,12,12,12,12,0,0,0,0,94,446,624,670,675,675,675,675,675
5,20,1000,1000,999,936,510,135,42,25,19,19,19,19,19,0,0,0,0,80,435,608,630,639,639,639,639,639
5,21,1000,1000,999,933,500,123,28,10,8,8,8,8,8,0,0,0,2,70,448,620,661,666,666,666,666,666
5,22,1000,1000,999,940,525,146,49,16,15,15,15,15,15,0,0,0,0,66,413,601,649,653,653,653,653,653
5,23,1000,1000,1000,942,506,142,40,20,18,18,18,18,18,0,0,0,0,107,460,663,701,709,709,709,709,709
5,24,1000,1000,999,940,496,129,41,20,16,16,16,16,16,0,0,0,0,80,443,631,669,678,678,678,678,678
5,25,1000,1000,1000,946,534,145,37,23,22,20,20,20,20,0,0,0,0,78,423,621,640,647,647,647,647,647
5,26,1000,1000,998,937,470,139,44,19,18,18,18,18,18,0,0,0,0,83,439,633,686,690,690,690,690,690
5,27,1000,1000,1000,930,487,152,33,12,8,8,8,8,8,0,0,0,0,101,442,686,730,741,741,741,741,741
5,28,1000,1000,998,940,513,143,40,14,13,13,13,13,13,0,0,0,0,89,458,629,679,692,692,692,692,692
5,29,1000,1000,998,928,491,150,45,21,18,18,18,18,18,0,0,0,0,99,457,648,698,699,699,699,699,699
6,0,1000,1000,999,947,506,137,30,11,10,10,10,10,10,0,0,0,0,85,517,779,830,838,838,838,838,838
6,1,1000,1000,998,942,515,118,20,7,5,5,5,5,5,0,0,0,0,80,529,778,826,834,834,834,834,834
6,2,1000,1000,999,929,493,134,38,12,9,9,9,9,9,0,0,0,0,94,536,765,823,837,837,837,837,837
6,3,1000,1000,996,933,489,114,30,11,10,10,10,10,10,0,0,0,0,78,496,723,776,789,789,789,789,789
6,4,1000,1000,998,933,527,156,40,13,12,12,12,12,12,0,0,0,0,83,504,719,780,790,790,790,790,790
6,5,1000,1000,1000,921,497,107,34,6,6,6,6,6,6,0,0,0,0,91,535,738,792,797,797,797,797,797
6,6,1000,1000,999,939,539,136,30,9,8,8,8,8,8,0,0,0,0,78,463,713,781,783,783,783,783,783
6,7,1000,1000,1000,951,495,124,30,14,12,12,12,12,12,0,0,0,0,89,514,729,774,783,783,783,783,783
6,8,1000,1000,998,954,508,139,37,13,10,9,9,9,9,0,0,0,0,46,491,758,815,835,835,835,835,835
6,9,1000,1000,1000,955,516,146,45,13,9,9,9,9,9,0,0,0,0,91,488,749,815,830,830,830,830,830
6,10,1000,1000,999,907,478,114,26,9,7,7,7,7,7,0,0,0,0,74,544,756,806,812,812,812,812,812
6,11,1000,1000,1000,938,498,136,28,8,7,7,7,7,7,0,0,0,0,89,504,769,830,842,842,842,842,842
6,12,1000,1000,1000,945,530,142,37,9,8,8,8,8,8,0,0,0,1,78,449,698,772,784,784,784,784,784
6,13,1000,1000,1000,942,495,158,30,7,4,4,4,4,4,0,0,0,2,105,427,675,716,725,725,725,725,725
6,14,1000,1000,999,950,503,110,23,10,9,9,9,9,9,0,0,0,0,78,498,742,783,783,783,783,783,783
6,15,1000,1000,998,940,466,97,24,5,3,3,3,3,3,0,0,0,0,98,541,767,807,819,819,819,819,819
6,16,1000,1000,1000,939,467,126,35,9,9,9,9,9,9,0,0,0,0,91,513,720,766,779,779,779,779,779
6,17,1000,1000,999,940,476,116,30,12,10,10,10,10,10,0,0,0,0,94,514,746,792,798,798,798,798,798
6,18,1000,1000,998,942,479,131,29,10,9,9,9,9,9,0,0,0,0,86,505,762,815,819,819,819,819,819
6,19,1000,1000,999,941,486,123,33,8,6,6,6,6,6,0,0,0,0,94,487,690,744,752,752,752,752,752
6,20,1000,1000,999,936,503,127,36,18,13,13,13,13,13,0,0,0,0,89,492,722,753,766,766,766,766,766
6,21,1000,1000,999,933,495,122,26,7,6,6,6,6,6,0,0,0,2,81,525,741,789,799,799,799,799,799
6,22,1000,1000,999,940,524,141,45,15,14,14,14,14,14,0,0,0,0,77,459,673,739,747,748,748,748,748
6,23,1000,1000,1000,942,502,136,37,16,14,14,14,14,14,0,0,0,0,110,509,730,776,788,788,788,788,788
6,24,1000,1000,999,940,492,125,38,17,13,13,13,13,13,0,0,0,0,76,493,707,754,766,766,766,766,766
6,25,1000,1000,1000,946,528,136,26,9,7,7,7,7,7,0,0,0,0,76,495,726,749,757,759,759,759,759
6,26,1000,1000,998,937,468,135,40,16,15,15,15,15,15,0,0,0,0,92,504,735,803,809,809,809,809,809
6,27,1000,1000,1000,930,483,149,32,11,7,6,6,6,6,0,0,0,0,102,473,757,815,827,827,827,827,827
6,28,1000,1000,998,940,511,140,34,9,8,8,8,8,8,0,0,0,0,88,508,714,773,787,787,787,787,787
6,29,1000,1000,998,928,484,142,35,12,9,9,9,9,9,0,0,0,0,105,510,726,784,786,786,786,786,786
7,0,1000,1000,999,947,503,134,26,9,8,8,8,8,8,0,0,0,0,84,518,792,858,866,866,866,866,866
7,1,1000,1000,998,942,513,115,17,5,3,3,3,3,3,0,0,0,0,78,547,807,867,877,878,878,878,878
7,2,1000,1000,999,929,491,131,35,8,5,5,5,5,5,0,0,0,0,92,544,787,850,868,868,868,868,868
7,3,1000,1000,996,933,487,110,28,9,8,8,8,8,8,0,0,0,0,84,520,767,835,854,854,854,854,854
7,4,1000,1000,998,933,524,153,39,13,12,12,12,12,12,0,0,0,0,90,500,734,798,808,808,808,808,808
7,5,1000,1000,1000,921,497,106,31,5,5,5,5,5,5,0,0,0,0,87,522,729,792,795,795,795,795,795
7,6,1000,1000,999,939,536,132,27,9,7,7,7,7,7,0,0,0,0,87,489,761,841,847,847,847,847,847
7,7,1000,1000,1000,951,493,122,24,8,6,6,6,6,6,0,0,0,0,88,536,765,810,819,819,819,819,819
7,8,1000,1000,998,954,507,134,33,9,6,5,5,5,5,0,0,0,0,52,501,788,848,872,871,871,871,871
7,9,1000,1000,1000,955,512,142,41,10,6,6,6,6,6,0,0,0,0,96,514,797,868,878,878,878,878,878
7,10,1000,1000,999,907,477,111,24,7,5,5,5,5,5,0,0,0,0,81,572,784,847,854,854,854,854,854
7,11,1000,1000,1000,938,495,135,27,6,5,5,5,5,5,0,0,0,0,96,501,763,830,849,849,849,849,849
7,12,1000,1000,1000,945,530,138,33,7,5,5,5,5,5,0,0,0,1,82,478,742,826,836,836,836,836,836
7,13,1000,1000,1000,942,491,153,26,5,2,2,2,2,2,0,0,0,2,109,434,707,767,783,783,783,783,783
7,14,1000,1000,999,950,502,109,23,8,7,7,7,7,7,0,0,0,0,80,508,765,820,819,819,819,819,819
7,15,1000,1000,998,940,464,95,23,3,1,1,1,1,1,0,0,0,0,96,537,782,824,841,841,841,841,841
7,16,1000,1000,1000,939,465,123,33,7,7,7,7,7,7,0,0,0,0,89,519,748,802,818,818,818,818,818
7,17,1000,1000,999,940,475,110,28,10,8,8,8,8,8,0,0,0,0,103,525,793,848,858,858,858,858,858
7,18,1000,1000,998,942,478,126,26,6,5,5,5,5,5,0,0,0,0,84,498,773,831,832,832,832,832,832
7,19,1000,1000,999,941,486,118,29,7,5,5,5,5,5,0,0,0,0,100,505,740,797,809,810,810,810,810
7,20,1000,1000,999,936,503,124,36,14,7,7,7,7,7,0,0,0,0,93,505,757,791,807,807,807,807,807
7,21,1000,1000,999,933,494,119,25,4,4,4,4,4,4,0,0,0,2,87,549,784,839,852,852,852,852,852
7,22,1000,1000,999,940,523,134,40,11,9,9,9,9,9,0,0,0,0,81,480,716,791,802,803,803,803,803
7,23,1000,1000,1000,942,498,131,32,13,11,11,11,11,11,0,0,0,0,110,525,776,828,841,841,841,841,841
7,24,1000,1000,999,940,488,121,35,13,8,8,8,8,8,0,0,0,0,83,517,750,809,824,824,824,824,824
7,25,1000,1000,1000,946,526,131,22,6,4,4,4,4,4,0,0,0,0,75,530,790,820,830,833,833,833,833
7,26,1000,1000,998,937,466,131,34,11,8,8,8,8,8,0,0,0,0,92,529,764,843,850,850,850,850,850
7,27,1000,1000,1000,930,482,148,30,11,7,6,6,6,6,0,0,0,0,97,473,773,841,855,855,855,855,855
7,28,1000,1000,998,940,509,136,29,5,4,4,4,4,4,0,0,0,0,91,545,772,838,855,855,855,855,855
7,29,1000,1000,998,928,481,140,33,10,7,7,7,7,7,0,0,0,0,103,515,744,810,813,814,814,814,814
8,0,1000,1000,999,947,503,131,24,5,4,4,4,4,4,0,0,0,0,78,502,777,845,856,856,856,856,856
8,1,1000,1000,998,942,511,113,17,5,3,3,3,3,3,0,0,0,0,76,529,788,859,874,873,873,873,873
8,2,1000,1000,999,929,488,130,32,6,3,3,3,3,3,0,0,0,0,91,534,765,831,852,852,852,852,852
8,3,1000,1000,996,933,486,108,25,5,4,4,4,4,4,0,0,0,0,75,488,732,807,829,829,829,829,829
8,4,1000,1000,998,933,523,149,37,8,7,7,7,7,7,0,0,0,0,90,488,730,805,818,818,818,818,818
8,5,1000,1000,1000,921,492,103,30,3,3,3,3,3,3,0,0,0,0,86,507,713,777,782,782,782,782,782
8,6,1000,1000,999,939,534,126,27,9,7,7,7,7,7,0,0,0,0,81,465,738,821,827,827,827,827,827
8,7,1000,1000,1000,951,488,114,22,8,6,6,6,6,6,0,0,0,0,92,532,752,789,799,799,799,799,799
8,8,1000,1000,998,954,507,130,31,7,4,3,3,3,3,0,0,0,0,50,511,811,877,902,901,901,901,901
8,9,1000,1000,1000,955,511,142,38,8,4,4,4,4,4,0,0,0,0,97,509,789,862,874,875,875,875,875
8,10,1000,1000,999,907,471,110,23,7,5,5,5,5,5,0,0,0,0,78,545,749,812,819,819,819,819,819
8,11,1000,1000,1000,938,495,131,26,5,4,4,4,4,4,0,0,0,0,94,503,745,814,836,836,836,836,836
8,12,1000,1000,1000,945,528,136,31,5,3,3,3,3,3,0,0,0,1,83,480,763,850,865,866,866,866,866
8,13,1000,1000,1000,942,490,151,25,5,2,2,2,2,2,0,0,0,2,106,434,724,782,801,801,801,801,801
8,14,1000,1000,999,950,498,108,22,7,6,6,6,6,6,0,0,0,0,77,502,756,812,815,815,815,815,815
8,15,1000,1000,998,940,463,95,22,2,1,1,1,1,1,0,0,0,0,91,509,752,795,819,819,819,819,819
8,16,1000,1000,1000,939,463,122,30,6,6,6,6,6,6,0,0,0,0,90,524,750,806,823,823,823,823,823
8,17,1000,1000,999,940,475,107,25,7,5,5,5,5,5,0,0,0,0,106,512,778,832,843,843,843,843,843
8,18,1000,1000,998,942,477,123,23,5,4,4,4,4,4,0,0,0,0,84,494,767,828,831,832,832,832,832
8,19,1000,1000,999,941,483,111,29,7,5,5,5,5,5,0,0,0,0,93,490,738,805,820,821,821,821,821
8,20,1000,1000,999,936,502,122,34,13,6,6,6,6,6,0,0,0,0,88,495,760,791,814,814,814,814,814
8,21,1000,1000,999,933,491,116,25,4,4,4,4,4,4,0,0,0,2,83,538,766,826,839,839,839,839,839
8,22,1000,1000,999,940,521,132,39,9,8,8,8,8,8,0,0,0,0,78,486,742,819,838,838,838,838,838
8,23,1000,1000,1000,942,496,129,31,11,9,9,9,9,9,0,0,0,0,108,516,786,853,866,866,866,866,866
8,24,1000,1000,999,940,487,121,35,11,6,6,6,6,6,0,0,0,0,81,519,747,811,826,826,826,826,826
8,25,1000,1000,1000,946,524,128,18,4,2,2,2,2,2,0,0,0,0,80,534,808,848,862,863,863,863,863
8,26,1000,1000,998,937,464,131,32,9,5,5,5,5,5,0,0,0,0,95,522,756,836,844,844,844,844,844
8,27,1000,1000,1000,930,480,145,30,9,6,5,5,5,5,0,0,0,0,99,471,768,834,854,854,854,854,854
8,28,1000,1000,998,940,508,130,28,3,2,2,2,2,2,0,0,0,0,87,525,763,824,841,842,842,842,842
8,29,1000,1000,998,928,481,136,31,8,5,5,5,5,5,0,0,0,0,101,493,741,812,818,819,819,819,819
9,0,1000,1000,999,947,503,131,23,5,3,3,3,3,3,0,0,0,0,76,478,732,793,807,807,807,807,807
9,1,1000,1000,998,942,510,112,17,4,2,2,2,2,2,0,0,0,0,74,508,734,807,824,823,823,823,823
9,2,1000,1000,999,929,488,130,32,6,3,3,3,3,3,0,0,0,0,88,495,729,802,825,825,825,825,825
9,3,1000,1000,996,933,486,107,24,4,3,3,3,3,3,0,0,0,0,74,472,708,783,803,803,803,803,803
9,4,1000,1000,998,933,522,147,33,6,5,5,5,5,5,0,0,0,0,89,455,699,764,780,780,780,780,780
9,5,1000,1000,1000,921,491,102,30,3,3,3,3,3,3,0,0,0,0,82,488,682,750,758,758,758,758,758
9,6,1000,1000,999,939,533,124,25,7,5,5,5,5,5,0,0,0,0,80,433,691,776,784,784,784,784,784
9,7,1000,1000,1000,951,486,110,22,7,5,5,5,5,5,0,0,0,0,92,494,713,754,766,767,767,767,767
9,8,1000,1000,998,954,507,129,29,6,3,2,2,2,2,0,0,0,0,50,485,767,841,866,867,867,867,867
9,9,1000,1000,1000,955,511,141,37,7,4,4,4,4,4,0,0,0,0,94,488,748,828,843,845,845,845,845
9,10,1000,1000,999,907,471,107,21,5,3,3,3,3,3,0,0,0,0,78,520,723,788,797,798,798,798,798
9,11,1000,1000,1000,938,494,127,26,5,4,4,4,4,4,0,0,0,0,96,485,707,777,800,800,800,800,800
9,12,1000,1000,1000,945,527,132,29,5,3,3,3,3,3,0,0,0,1,81,470,729,816,833,834,834,834,834
9,13,1000,1000,1000,942,490,148,25,5,2,2,2,2,2,0,0,0,2,104,415,697,751,771,772,772,772,772
9,14,1000,1000,999,950,498,107,22,6,5,5,5,5,5,0,0,0,0,73,469,711,771,778,778,778,778,778
9,15,1000,1000,998,940,463,92,22,1,1,1,1,1,1,0,0,0,0,89,489,714,751,776,776,776,776,776
9,16,1000,1000,1000,939,461,118,26,4,4,4,4,4,4,0,0,0,0,86,499,704,765,785,785,785,785,785
9,17,1000,1000,999,940,472,107,22,3,2,2,2,2,2,0,0,0,0,104,490,739,794,807,807,807,807,807
9,18,1000,1000,998,942,477,122,22,5,4,4,4,4,4,0,0,0,0,79,455,719,784,787,788,788,788,788
9,19,1000,1000,999,941,481,109,28,5,3,3,3,3,3,0,0,0,0,90,469,712,786,805,806,806,806,806
9,20,1000,1000,999,936,501,120,34,13,6,6,6,6,6,0,0,0,0,82,496,754,792,812,812,812,812,812
9,21,1000,1000,999,933,490,112,25,4,4,4,4,4,4,0,0,0,2,83,506,737,795,805,806,806,806,806
9,22,1000,1000,999,940,521,132,39,8,7,7,7,7,7,0,0,0,0,76,464,701,779,797,798,798,798,798
9,23,1000,1000,1000,942,495,128,29,9,7,7,7,7,7,0,0,0,0,104,463,725,790,805,805,805,805,805
9,24,1000,1000,999,940,487,119,35,10,4,4,4,4,4,0,0,0,0,71,489,711,775,785,785,785,785,785
9,25,1000,1000,1000,946,522,127,17,3,1,1,1,1,1,0,0,0,0,78,502,752,797,813,814,814,814,814
9,26,1000,1000,998,937,463,130,31,9,5,5,5,5,5,0,0,0,0,91,490,706,785,797,797,797,797,797
9,27,1000,1000,1000,930,479,144,29,9,5,4,4,4,4,0,0,0,0,95,434,724,784,805,805,805,805,805
9,28,1000,1000,998,940,507,127,28,2,1,1,1,1,1,0,0,0,0,85,488,708,773,792,792,792,792,792
9,29,1000,1000,998,928,480,134,29,8,5,5,5,5,5,0,0,0,0,103,462,706,784,796,797,797,797,797
10,0,1000,1000,999,947,500,126,22,4,2,2,2,2,2,0,0,0,0,75,457,687,737,748,748,748,748,748
10,1,1000,1000,998,942,510,111,17,4,2,2,2,2,2,0,0,0,0,71,474,652,718,738,736,736,736,736
10,2,1000,1000,999,929,488,129,31,6,3,3,3,3,3,0,0,0,0,88,465,684,752,778,778,778,778,778
10,3,1000,1000,996,933,485,107,22,4,3,3,3,3,3,0,0,0,0,73,441,641,711,730,730,730,730,730
10,4,1000,1000,998,933,522,144,33,5,4,4,4,4,4,0,0,0,0,89,408,630,688,696,696,696,696,696
10,5,1000,1000,1000,921,490,102,27,2,2,2,2,2,2,0,0,0,0,80,452,597,665,669,669,669,669,669
10,6,1000,1000,999,939,531,124,23,5,2,2,2,2,2,0,0,0,0,78,390,638,719,728,728,728,728,728
10,7,1000,1000,1000,951,484,107,19,5,4,4,4,4,4,0,0,0,0,90,462,644,678,692,693,693,693,693
10,8,1000,1000,998,954,506,127,29,6,3,2,2,2,2,0,0,0,0,50,448,701,773,797,799,799,799,799
10,9,1000,1000,1000,955,511,140,37,7,4,4,4,4,4,0,0,0,0,91,450,662,747,762,764,764,764,764
10,10,1000,1000,999,907,470,107,21,5,2,2,2,2,2,0,0,0,0,78,499,657,727,735,736,736,736,736
10,11,1000,1000,1000,938,494,127,25,5,4,4,4,4,4,0,0,0,0,93,441,624,692,710,710,710,710,710
10,12,1000,1000,1000,945,527,131,28,3,2,2,2,2,2,0,0,0,1,81,446,663,740,761,763,763,763,763
10,13,1000,1000,1000,942,490,145,25,4,1,1,1,1,1,0,0,0,2,96,376,632,687,707,709,709,709,709
10,14,1000,1000,999,950,498,104,21,5,4,4,4,4,4,0,0,0,0,74,421,654,714,724,724,724,724,724
10,15,1000,1000,998,940,463,89,22,1,1,1,1,1,1,0,0,0,0,88,472,658,693,721,721,721,721,721
10,16,1000,1000,1000,939,461,118,25,3,2,2,2,2,2,0,0,0,0,86,458,607,667,688,688,688,688,688
10,17,1000,1000,999,940,471,106,22,2,1,1,1,1,1,0,0,0,0,98,454,665,725,740,740,740,740,740
10,18,1000,1000,998,942,477,116,21,5,4,4,4,4,4,0,0,0,0,77,431,664,729,735,737,737,737,737
10,19,1000,1000,999,941,481,107,27,5,3,3,3,3,3,0,0,0,0,88,434,665,736,755,756,756,756,756
10,20,1000,1000,999,936,501,119,29,10,4,4,4,4,4,0,0,0,0,77,467,702,747,770,771,771,771,771
10,21,1000,1000,999,933,490,109,24,4,4,4,4,4,4,0,0,0,2,79,472,681,738,746,746,746,746,746
10,22,1000,1000,999,940,521,130,36,7,6,6,6,6,6,0,0,0,0,76,442,645,723,737,739,739,739,739
10,23,1000,1000,1000,942,494,128,29,9,7,7,7,7,7,0,0,0,0,102,432,681,748,761,761,761,761,761
10,24,1000,1000,999,940,486,116,31,8,1,1,1,1,1,0,0,0,0,71,443,649,712,728,728,728,728,728
