k,trial,B0_1,B0_2,B0_3,B0_4,B0_5,B0_6,B0_7,B0_8,B0_9,B0_10,B0_11,B0_12,B0_13,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13
11,23,1000,1000,1000,989,788,338,120,21,7,4,4,4,4,0,0,0,0,18,321,741,945,1044,1060,1060,1060,1060
11,24,1000,1000,1000,990,786,338,98,17,3,2,2,2,2,0,0,0,0,13,362,758,1003,1090,1100,1101,1101,1101
11,25,1000,1000,1000,991,766,280,86,21,4,3,3,3,3,0,0,0,0,15,391,730,940,1030,1051,1052,1052,1052
11,26,1000,1000,1000,983,753,347,97,21,5,3,3,3,3,0,0,0,0,28,317,765,1002,1086,1110,1112,1112,1112
11,27,1000,1000,1000,986,760,322,97,20,11,6,6,6,6,0,0,0,0,29,368,770,1017,1074,1091,1094,1094,1094
11,28,1000,1000,1000,988,756,342,98,25,4,3,3,3,3,0,0,0,0,30,316,731,961,1048,1069,1072,1072,1072
11,29,1000,1000,1000,987,718,305,88,14,1,1,1,1,1,0,0,0,0,16,316,659,901,981,993,993,993,993
12,0,1000,1000,1000,989,797,389,98,15,7,3,3,3,3,0,0,0,0,7,279,713,924,1002,1019,1019,1019,1019
12,1,1000,1000,1000,988,771,349,85,13,2,2,2,2,2,0,0,0,0,24,281,675,893,955,960,960,960,960
12,2,1000,1000,1000,992,763,305,97,12,4,2,2,2,2,0,0,0,0,19,329,666,896,969,979,980,980,980
12,3,1000,1000,1000,991,756,322,90,14,4,3,3,3,3,0,0,0,0,28,331,691,903,983,990,990,990,990
12,4,1000,1000,1000,985,762,300,75,14,2,1,1,1,1,0,0,0,0,8,333,671,879,918,936,936,936,936
12,5,1000,1000,999,986,733,323,85,13,6,3,3,3,3,0,0,0,0,8,320,684,893,940,953,954,954,954
12,6,1000,1000,1000,990,770,315,86,22,3,2,2,2,2,0,0,0,0,5,331,660,837,910,927,929,929,929
12,7,1000,1000,1000,991,754,329,87,21,2,1,1,1,1,0,0,0,0,16,339,669,905,985,1014,1014,1014,1014
12,8,1000,1000,1000,989,747,340,94,17,2,1,1,1,1,0,0,0,0,19,339,751,974,1065,1072,1074,1074,1074
12,9,1000,1000,1000,984,770,323,102,22,5,3,3,3,3,0,0,0,0,12,321,643,859,936,952,953,953,953
12,10,1000,1000,1000,980,749,317,84,20,2,2,2,2,2,0,0,0,0,29,345,708,916,1007,1012,1012,1012,1012
12,11,1000,1000,1000,991,789,327,98,17,4,3,3,3,3,0,0,0,0,18,326,749,994,1050,1060,1060,1060,1060
12,12,1000,1000,1000,985,776,343,108,19,3,2,2,2,2,0,0,0,0,27,284,662,918,994,1006,1009,1009,1009
12,13,1000,1000,1000,987,772,316,88,21,6,3,3,3,3,0,0,0,0,18,367,725,948,1036,1057,1057,1057,1057
12,14,1000,1000,1000,990,749,325,98,21,5,3,3,3,3,0,0,0,0,24,305,711,891,1007,1016,1017,1017,1017
12,15,1000,1000,1000,983,765,341,81,16,5,3,3,3,3,0,0,0,0,16,325,680,898,955,963,963,963,963
12,16,1000,1000,1000,994,773,318,91,24,2,1,1,1,1,0,0,0,0,7,334,709,897,986,1004,1004,1004,1004
12,17,1000,1000,1000,989,766,340,84,19,8,3,3,3,3,0,0,0,0,19,320,724,947,1033,1055,1059,1059,1059
12,18,1000,1000,1000,989,751,301,89,23,5,3,3,3,3,0,0,0,0,20,377,673,878,943,953,956,956,956
12,19,1000,1000,1000,988,766,322,89,18,4,2,2,2,2,0,0,0,0,21,327,674,861,927,936,937,937,937
12,20,1000,1000,1000,979,776,320,89,16,7,2,2,2,2,0,0,0,0,19,311,725,889,962,985,994,994,994
12,21,1000,1000,1000,987,754,293,94,18,2,1,1,1,1,0,0,0,0,20,327,684,848,918,931,931,931,931
12,22,1000,1000,1000,986,747,332,102,13,3,1,1,1,1,0,0,0,0,46,290,689,916,981,992,992,992,992
12,23,1000,1000,1000,989,788,338,120,21,7,4,4,4,4,0,0,0,0,18,315,686,891,986,1000,1000,1000,1000
12,24,1000,1000,1000,990,786,338,97,17,3,2,2,2,2,0,0,0,0,13,347,693,921,999,1003,1005,1005,1005
12,25,1000,1000,1000,991,766,279,86,20,4,3,3,3,3,0,0,0,0,16,364,649,850,946,967,968,968,968
12,26,1000,1000,1000,983,753,346,96,21,4,2,2,2,2,0,0,0,0,28,305,727,939,1017,1043,1044,1044,1044
12,27,1000,1000,1000,986,760,321,97,19,11,6,6,6,6,0,0,0,0,29,337,694,929,991,1010,1015,1015,1015
12,28,1000,1000,1000,988,756,340,98,24,4,3,3,3,3,0,0,0,0,30,294,674,907,989,1014,1017,1017,1017
12,29,1000,1000,1000,987,718,304,88,13,1,1,1,1,1,0,0,0,0,16,293,621,866,942,956,956,956,956
13,0,1000,1000,1000,989,797,388,97,15,7,3,3,3,3,0,0,0,0,7,251,646,843,915,936,936,936,936
13,1,1000,1000,1000,988,771,349,85,13,2,2,2,2,2,0,0,0,0,24,265,616,821,882,887,887,887,887
13,2,1000,1000,1000,992,763,304,96,12,4,2,2,2,2,0,0,0,0,19,318,609,808,884,891,893,893,893
13,3,1000,1000,1000,991,756,322,89,14,4,3,3,3,3,0,0,0,0,28,316,626,819,899,911,911,911,911
13,4,1000,1000,1000,985,762,299,75,14,2,1,1,1,1,0,0,0,0,8,310,584,786,833,854,854,854,854
13,5,1000,1000,999,986,733,320,85,11,5,2,2,2,2,0,0,0,0,8,292,611,809,856,872,873,873,873
13,6,1000,1000,1000,990,770,314,85,22,3,2,2,2,2,0,0,0,0,5,310,580,742,817,831,832,832,832
13,7,1000,1000,1000,991,754,329,87,21,2,1,1,1,1,0,0,0,0,16,308,589,802,881,913,913,913,913
13,8,1000,1000,1000,989,747,339,91,17,2,1,1,1,1,0,0,0,0,19,316,685,894,978,986,988,988,988
13,9,1000,1000,1000,984,770,323,99,19,3,1,1,1,1,0,0,0,0,12,304,563,767,844,860,863,863,863
13,10,1000,1000,1000,980,749,317,83,20,1,1,1,1,1,0,0,0,0,29,329,642,833,916,920,920,920,920
13,11,1000,1000,1000,991,789,326,98,16,4,3,3,3,3,0,0,0,0,18,302,691,900,958,966,966,966,966
13,12,1000,1000,1000,985,776,343,107,19,3,2,2,2,2,0,0,0,0,27,268,601,825,885,898,901,901,901
13,13,1000,1000,1000,987,772,316,88,21,6,3,3,3,3,0,0,0,0,18,345,638,830,908,927,927,927,927
13,14,1000,1000,1000,990,748,325,98,21,5,3,3,3,3,0,0,0,0,24,280,626,790,905,914,913,913,913
13,15,1000,1000,1000,983,765,341,80,16,3,1,1,1,1,0,0,0,0,16,295,618,802,854,863,863,863,863
13,16,1000,1000,1000,994,773,317,91,24,2,1,1,1,1,0,0,0,0,7,311,643,804,887,906,906,906,906
13,17,1000,1000,1000,989,766,338,83,19,8,3,3,3,3,0,0,0,0,19,300,661,851,928,948,953,953,953
13,18,1000,1000,1000,989,751,301,87,22,5,3,3,3,3,0,0,0,0,20,355,588,788,857,867,870,870,870
13,19,1000,1000,1000,988,766,322,88,18,4,2,2,2,2,0,0,0,0,21,298,603,773,842,852,853,853,853
13,20,1000,1000,1000,979,776,320,89,16,7,2,2,2,2,0,0,0,0,18,289,665,818,883,902,912,912,912
13,21,1000,1000,1000,987,754,293,93,18,2,1,1,1,1,0,0,0,0,20,303,612,766,830,841,841,841,841
13,22,1000,1000,1000,986,747,330,101,13,3,1,1,1,1,0,0,0,0,46,269,631,838,899,914,914,914,914
13,23,1000,1000,1000,989,788,337,120,21,6,3,3,3,3,0,0,0,0,18,311,623,803,895,911,911,911,911
13,24,1000,1000,1000,990,786,338,97,17,3,2,2,2,2,0,0,0,0,13,332,606,810,890,895,897,897,897
13,25,1000,1000,1000,991,765,279,85,20,4,3,3,3,3,0,0,0,0,16,332,590,765,848,864,866,866,866
13,26,1000,1000,1000,983,753,345,96,21,4,2,2,2,2,0,0,0,0,28,287,689,884,950,970,970,970,970
13,27,1000,1000,1000,986,760,320,97,19,10,5,5,5,5,0,0,0,0,29,315,630,848,912,931,935,935,935
13,28,1000,1000,1000,988,756,339,97,24,3,2,2,2,2,0,0,0,0,30,275,612,819,889,915,918,918,918
13,29,1000,1000,1000,987,718,304,86,13,1,1,1,1,1,0,0,0,0,16,271,552,778,843,862,862,862,862
14,0,1000,1000,1000,989,797,388,97,15,5,2,2,2,2,0,0,0,0,7,232,572,744,810,827,827,827,827
14,1,1000,1000,1000,988,771,345,84,13,2,2,2,2,2,0,0,0,0,24,244,560,739,797,803,803,803,803
14,2,1000,1000,1000,992,763,303,94,12,4,2,2,2,2,0,0,0,0,19,297,550,708,766,771,773,773,773
14,3,1000,1000,1000,991,756,320,89,14,4,3,3,3,3,0,0,0,0,28,294,571,741,825,839,839,839,839
14,4,1000,1000,1000,985,762,299,74,13,2,1,1,1,1,0,0,0,0,8,285,504,698,747,765,765,765,765
14,5,1000,1000,999,986,733,320,85,11,5,2,2,2,2,0,0,0,0,8,270,542,720,764,777,778,778,778
14,6,1000,1000,1000,990,770,312,85,20,3,2,2,2,2,0,0,0,0,5,294,508,650,719,735,736,736,736
14,7,1000,1000,1000,991,754,328,86,21,2,1,1,1,1,0,0,0,0,16,287,542,738,804,834,834,834,834
14,8,1000,1000,1000,989,747,339,91,17,2,1,1,1,1,0,0,0,0,19,297,594,774,854,863,865,865,865
14,9,1000,1000,1000,984,770,323,99,19,3,1,1,1,1,0,0,0,0,12,282,512,691,758,770,772,772,772
14,10,1000,1000,1000,980,749,317,82,19,1,1,1,1,1,0,0,0,0,29,314,591,757,838,841,841,841,841
14,11,1000,1000,1000,991,789,326,98,16,4,1,1,1,1,0,0,0,0,18,286,606,809,867,874,874,874,874
14,12,1000,1000,1000,985,776,343,106,19,3,2,2,2,2,0,0,0,0,27,241,526,724,782,797,800,800,800
14,13,1000,1000,1000,987,772,316,87,21,6,3,3,3,3,0,0,0,0,18,323,565,738,801,816,817,817,817
14,14,1000,1000,1000,990,748,324,97,20,3,2,2,2,2,0,0,0,0,25,257,561,708,813,827,826,826,826
14,15,1000,1000,1000,983,765,341,79,15,3,1,1,1,1,0,0,0,0,16,274,560,726,771,783,783,783,783
14,16,1000,1000,1000,994,773,316,90,24,2,1,1,1,1,0,0,0,0,7,298,576,707,792,812,812,812,812
14,17,1000,1000,1000,989,766,338,83,19,7,2,2,2,2,0,0,0,0,19,277,584,754,821,843,849,849,849
14,18,1000,1000,1000,989,751,301,87,21,5,3,3,3,3,0,0,0,0,20,339,514,704,764,778,782,782,782
14,19,1000,1000,1000,988,766,322,87,18,2,2,2,2,2,0,0,0,0,21,272,535,679,730,740,741,741,741
14,20,1000,1000,1000,979,776,319,89,16,7,2,2,2,2,0,0,0,0,18,273,588,711,778,797,809,809,809
14,21,1000,1000,1000,987,754,292,93,18,2,1,1,1,1,0,0,0,0,20,274,547,679,752,762,762,762,762
14,22,1000,1000,1000,986,747,329,100,13,3,1,1,1,1,0,0,0,0,46,258,583,761,818,836,837,837,837
14,23,1000,1000,1000,989,788,336,120,21,5,2,2,2,2,0,0,0,0,18,295,557,727,819,836,837,837,837
14,24,1000,1000,1000,990,786,336,97,17,3,2,2,2,2,0,0,0,0,13,317,549,735,810,815,816,816,816
14,25,1000,1000,1000,991,765,279,83,18,2,1,1,1,1,0,0,0,0,16,322,530,671,759,773,776,776,776
14,26,1000,1000,1000,983,753,344,94,21,4,2,2,2,2,0,0,0,0,28,281,624,794,849,865,865,865,865
14,27,1000,1000,1000,986,760,320,95,18,9,4,4,4,4,0,0,0,0,30,305,566,747,803,824,828,829,829
14,28,1000,1000,1000,988,756,338,97,24,3,2,2,2,2,0,0,0,0,30,264,548,739,800,827,830,830,830
14,29,1000,1000,1000,987,718,303,86,13,1,1,1,1,1,0,0,0,0,16,258,511,712,766,786,786,786,786
15,0,1000,1000,1000,989,797,388,97,15,5,2,2,2,2,0,0,0,0,7,219,513,655,715,733,733,733,733
15,1,1000,1000,1000,988,771,344,84,13,2,2,2,2,2,0,0,0,0,24,225,506,638,686,691,691,691,691
15,2,1000,1000,1000,992,763,303,94,12,4,2,2,2,2,0,0,0,0,19,277,486,629,676,682,683,683,683
15,3,1000,1000,1000,991,756,320,89,14,4,3,3,3,3,0,0,0,0,28,268,488,627,710,722,722,722,722
15,4,1000,1000,1000,985,762,299,74,13,2,1,1,1,1,0,0,0,0,8,266,429,605,646,657,657,657,657
15,5,1000,1000,999,986,733,320,85,11,5,2,2,2,2,0,0,0,0,8,255,476,638,681,694,695,695,695
15,6,1000,1000,1000,990,770,312,85,18,3,2,2,2,2,0,0,0,0,5,285,442,578,646,659,659,659,659
15,7,1000,1000,1000,991,754,328,86,21,2,1,1,1,1,0,0,0,0,16,267,472,644,690,713,714,714,714
15,8,1000,1000,1000,989,747,339,89,17,2,1,1,1,1,0,0,0,0,19,282,516,683,750,756,758,758,758
15,9,1000,1000,1000,984,770,323,98,19,3,1,1,1,1,0,0,0,0,12,269,468,636,700,717,720,720,720
15,10,1000,1000,1000,980,749,316,82,19,1,1,1,1,1,0,0,0,0,29,292,536,664,727,730,730,730,730
15,11,1000,1000,1000,991,789,326,97,15,4,1,1,1,1,0,0,0,0,18,269,535,711,770,777,777,777,777
15,12,1000,1000,1000,985,776,343,106,19,3,2,2,2,2,0,0,0,0,27,221,456,630,685,701,705,705,705
15,13,1000,1000,1000,987,772,315,86,21,6,3,3,3,3,0,0,0,0,18,302,486,642,699,714,715,715,715
15,14,1000,1000,1000,990,748,323,96,20,3,2,2,2,2,0,0,0,0,25,243,490,615,718,733,733,733,733
15,15,1000,1000,1000,983,765,340,79,15,3,1,1,1,1,0,0,0,0,16,263,501,646,692,702,702,702,702
15,16,1000,1000,1000,994,773,316,90,23,2,1,1,1,1,0,0,0,0,7,282,514,634,716,736,736,736,736
15,17,1000,1000,1000,989,766,337,82,19,7,2,2,2,2,0,0,0,0,19,258,523,668,727,747,753,753,753
15,18,1000,1000,1000,989,751,301,87,21,5,2,2,2,2,0,0,0,0,20,316,437,611,666,679,683,683,683
15,19,1000,1000,1000,988,766,322,87,18,2,2,2,2,2,0,0,0,0,21,246,465,591,640,647,648,648,648
15,20,1000,1000,1000,979,776,319,88,16,7,2,2,2,2,0,0,0,0,18,258,509,613,680,697,709,709,709
15,21,1000,1000,1000,987,754,292,92,18,2,1,1,1,1,0,0,0,0,20,259,483,602,674,685,685,685,685
15,22,1000,1000,1000,986,747,328,100,13,3,1,1,1,1,0,0,0,0,46,250,521,669,717,734,735,735,735
15,23,1000,1000,1000,989,788,336,117,21,5,2,2,2,2,0,0,0,0,18,283,482,641,726,746,748,748,748
15,24,1000,1000,1000,990,786,336,97,17,3,2,2,2,2,0,0,0,0,13,294,462,628,700,706,707,707,707
15,25,1000,1000,1000,991,765,278,82,17,2,1,1,1,1,0,0,0,0,16,300,461,564,644,657,660,660,660
15,26,1000,1000,1000,983,753,344,94,21,4,2,2,2,2,0,0,0,0,28,262,570,717,763,781,782,782,782
15,27,1000,1000,1000,986,760,319,93,18,8,3,3,3,3,0,0,0,0,30,271,473,633,681,705,709,711,711
15,28,1000,1000,1000,988,756,337,96,24,3,2,2,2,2,0,0,0,0,30,243,491,643,698,723,724,724,724
15,29,1000,1000,1000,987,718,303,85,12,1,1,1,1,1,0,0,0,0,16,235,471,648,696,716,716,716,716
