k,trial,B0_1,B0_2,B0_3,B0_4,B0_5,B0_6,B0_7,B0_8,B0_9,B0_10,B0_11,B0_12,B0_13,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13
3,24,1000,1000,996,925,505,164,68,54,46,46,46,46,46,0,0,0,0,59,207,303,308,311,313,313,313,313
3,25,1000,1000,998,933,498,169,61,46,45,45,45,45,45,0,0,0,0,72,206,281,295,296,297,297,297,297
3,26,1000,1000,997,927,491,156,50,40,38,38,38,38,38,0,0,0,0,51,195,294,302,302,302,302,302,302
3,27,1000,1000,997,923,491,172,67,45,42,40,40,40,40,0,0,0,0,78,226,311,332,333,334,334,334,334
3,28,1000,1000,1000,924,488,167,70,52,49,49,49,49,49,0,0,0,0,61,248,322,341,342,342,342,342,342
3,29,1000,1000,992,918,498,173,73,56,55,55,55,55,55,0,0,0,0,63,208,273,296,299,299,299,299,299
4,0,1000,1000,1000,927,450,155,49,29,28,27,27,27,27,0,0,0,0,109,411,540,569,570,572,572,572,572
4,1,1000,1000,999,937,460,143,43,22,20,18,18,18,18,0,0,0,0,116,387,528,559,561,562,562,562,562
4,2,1000,1000,997,935,470,144,40,24,17,17,17,17,17,0,0,0,0,98,399,540,572,574,576,576,576,576
4,3,1000,1000,998,933,466,142,41,28,27,27,27,27,27,0,0,0,2,88,379,508,524,527,527,527,527,527
4,4,1000,1000,998,950,519,137,42,27,22,21,21,21,21,0,0,0,0,102,387,515,545,552,554,554,554,554
4,5,1000,1000,999,922,454,130,40,20,16,15,15,15,15,0,0,0,1,111,393,512,553,562,562,562,562,562
4,6,1000,1000,999,935,494,165,44,25,20,20,20,20,20,0,0,0,0,115,403,543,567,577,578,578,578,578
4,7,1000,1000,999,923,495,151,41,20,15,14,14,14,14,0,0,0,0,110,392,533,556,559,560,560,560,560
4,8,1000,1000,999,933,478,130,37,20,15,14,12,12,12,0,0,0,0,102,384,506,536,539,539,539,539,539
4,9,1000,1000,999,919,470,144,43,30,28,28,28,28,28,0,0,0,0,130,422,549,584,585,585,585,585,585
4,10,1000,1000,995,927,466,138,42,30,29,29,29,29,29,0,0,0,0,117,403,536,559,559,559,559,559,559
4,11,1000,1000,999,924,475,136,41,25,24,24,24,24,24,0,0,0,0,102,415,530,561,562,565,565,565,565
4,12,1000,1000,998,941,457,146,43,23,21,20,20,20,20,0,0,0,1,121,394,543,561,563,564,564,564,564
4,13,1000,1000,998,943,511,164,49,29,26,25,25,25,25,0,0,0,1,117,398,521,549,552,553,553,553,553
4,14,1000,1000,997,916,473,142,35,22,20,19,19,19,19,0,0,0,1,123,419,574,601,604,605,605,605,605
4,15,1000,1000,999,936,467,155,49,28,25,24,24,24,24,0,0,0,0,119,414,547,572,580,581,581,581,581
4,16,1000,1000,999,921,468,147,28,21,19,19,19,19,19,0,0,0,0,117,392,541,561,562,564,564,564,564
4,17,1000,1000,999,922,478,140,49,21,19,18,18,18,18,0,0,0,1,110,385,494,526,529,529,529,529,529
4,18,1000,1000,999,930,487,143,40,26,23,22,21,21,21,0,0,0,0,103,415,539,558,562,563,564,564,564
4,19,1000,1000,998,932,483,138,50,23,23,22,22,22,22,0,0,0,1,106,383,521,552,555,556,556,556,556
4,20,1000,1000,997,936,500,137,46,26,25,24,24,24,24,0,0,0,0,110,430,560,586,587,588,588,588,588
4,21,1000,1000,998,928,469,136,43,23,19,19,19,19,19,0,0,0,0,94,399,533,565,568,568,568,568,568
4,22,1000,1000,998,939,488,130,36,19,16,16,16,16,16,0,0,0,0,109,412,552,578,584,586,586,586,586
4,23,1000,1000,995,921,443,152,43,26,23,23,23,23,23,0,0,0,0,135,420,514,540,546,546,546,546,546
4,24,1000,1000,996,924,491,145,39,26,20,20,20,20,20,0,0,0,0,104,365,526,543,550,554,554,554,554
4,25,1000,1000,998,932,483,147,44,26,25,25,25,25,25,0,0,0,0,132,369,512,540,541,542,542,542,542
4,26,1000,1000,997,926,470,138,31,22,19,19,19,19,19,0,0,0,0,97,375,538,556,557,558,558,558,558
4,27,1000,1000,997,923,484,157,52,28,24,22,22,22,22,0,0,0,0,120,378,530,559,563,565,566,566,566
4,28,1000,1000,1000,923,481,152,50,33,30,30,30,30,30,0,0,0,1,102,397,533,562,564,564,564,564,564
4,29,1000,1000,992,918,487,148,45,27,27,27,27,27,27,0,0,0,0,101,368,500,531,538,538,538,538,538
5,0,1000,1000,1000,927,443,149,36,15,14,13,13,13,13,0,0,0,0,134,490,652,700,703,705,705,705,705
5,1,1000,1000,999,937,453,133,34,15,13,11,11,11,11,0,0,0,0,150,502,687,732,736,737,737,737,737
5,2,1000,1000,997,935,465,137,30,15,9,9,9,9,9,0,0,0,0,123,497,676,731,737,738,738,738,738
5,3,1000,1000,998,933,461,130,34,20,18,18,18,18,18,0,0,0,1,118,472,659,683,688,688,688,688,688
5,4,1000,1000,998,950,507,130,33,18,13,13,13,13,13,0,0,0,0,111,490,677,711,720,723,723,723,723
5,5,1000,1000,999,922,443,120,32,11,7,6,6,6,6,0,0,0,1,143,496,659,706,724,725,725,725,725
5,6,1000,1000,999,935,490,155,36,18,13,13,13,13,13,0,0,0,0,144,504,690,731,749,752,752,752,752
5,7,1000,1000,999,923,491,143,35,12,8,8,8,8,8,0,0,0,0,125,487,673,711,718,720,720,720,720
5,8,1000,1000,999,933,474,125,28,13,7,7,5,5,5,0,0,0,0,125,505,685,728,734,736,736,736,736
5,9,1000,1000,999,919,461,138,35,21,19,19,19,19,19,0,0,0,0,147,522,701,748,751,751,751,751,751
5,10,1000,1000,995,926,461,130,34,22,21,21,21,21,21,0,0,0,0,146,525,696,729,731,731,731,731,731
5,11,1000,1000,999,924,465,127,34,17,16,15,15,15,15,0,0,0,0,122,522,679,715,717,721,721,721,721
5,12,1000,1000,998,941,451,142,39,20,18,17,17,17,17,0,0,0,1,157,517,715,750,752,753,753,753,753
5,13,1000,1000,998,943,506,156,40,17,12,12,12,12,12,0,0,0,1,152,515,694,740,745,747,748,748,748
5,14,1000,1000,997,916,467,138,29,14,11,11,11,11,11,0,0,0,1,145,518,717,759,761,763,763,763,763
5,15,1000,1000,999,936,462,146,36,19,16,15,15,15,15,0,0,0,0,135,497,667,707,717,718,718,718,718
5,16,1000,1000,999,921,463,143,23,15,12,12,12,12,12,0,0,0,0,146,509,704,738,739,741,741,741,741
5,17,1000,1000,999,921,470,133,38,13,11,8,8,8,8,0,0,0,1,129,470,630,670,673,673,673,673,673
5,18,1000,1000,999,930,478,132,35,19,16,15,14,14,14,0,0,0,0,134,526,707,736,742,744,746,746,746
5,19,1000,1000,998,932,479,135,40,13,13,12,12,12,12,0,0,0,1,119,481,658,701,704,705,705,705,705
5,20,1000,1000,997,935,492,126,38,17,16,15,14,14,14,0,0,0,0,132,533,719,761,763,764,764,764,764
5,21,1000,1000,998,928,467,133,32,13,10,10,10,10,10,0,0,0,0,124,529,717,763,768,770,770,770,770
5,22,1000,1000,998,939,485,126,36,18,15,15,15,15,15,0,0,0,0,116,506,699,739,746,747,747,747,747
5,23,1000,1000,995,921,436,143,34,18,13,13,13,13,13,0,0,0,0,171,538,681,719,726,726,726,726,726
5,24,1000,1000,996,924,483,136,34,21,15,15,15,15,15,0,0,0,0,128,442,654,681,690,695,695,695,695
5,25,1000,1000,998,932,474,138,34,17,16,16,16,16,16,0,0,0,0,157,467,673,716,718,719,719,719,719
5,26,1000,1000,997,926,460,131,20,14,12,12,12,12,12,0,0,0,0,132,485,704,731,735,737,737,737,737
5,27,1000,1000,997,923,472,153,47,20,17,15,15,15,15,0,0,0,0,146,484,681,721,728,731,732,732,732
5,28,1000,1000,1000,923,478,143,36,19,16,16,16,16,16,0,0,0,1,126,483,666,708,711,711,711,711,711
5,29,1000,1000,992,918,481,140,35,16,16,16,16,16,16,0,0,0,0,115,469,647,685,693,693,693,693,693
6,0,1000,1000,1000,927,441,141,28,9,8,7,7,7,7,0,0,0,0,139,542,744,806,812,814,814,814,814
6,1,1000,1000,999,937,451,130,30,11,9,7,7,7,7,0,0,0,0,167,546,775,832,838,840,840,840,840
6,2,1000,1000,997,935,462,131,23,11,5,5,5,5,5,0,0,0,0,137,551,778,844,851,853,853,853,853
6,3,1000,1000,998,933,459,126,29,16,13,13,13,13,13,0,0,0,1,133,537,768,793,799,800,800,800,800
6,4,1000,1000,998,950,502,129,28,15,10,10,10,10,10,0,0,0,0,118,555,785,837,846,849,849,849,849
6,5,1000,1000,999,922,436,117,31,9,5,5,5,5,5,0,0,0,1,157,567,770,820,840,843,843,843,843
6,6,1000,1000,999,935,486,153,31,14,9,9,9,9,9,0,0,0,0,160,568,794,848,871,875,875,875,875
6,7,1000,1000,999,923,488,140,30,9,5,5,5,5,5,0,0,0,0,139,559,767,814,823,825,825,825,825
6,8,1000,1000,999,933,469,119,26,9,3,3,2,2,2,0,0,0,0,138,556,783,846,856,856,858,858,858
6,9,1000,1000,999,919,458,136,28,15,13,13,13,13,13,0,0,0,0,149,574,783,837,843,844,844,844,844
6,10,1000,1000,995,926,455,126,33,20,19,19,19,19,19,0,0,0,0,169,597,800,847,851,851,851,851,851
6,11,1000,1000,999,924,463,120,27,11,10,9,9,9,9,0,0,0,0,129,581,786,839,841,846,846,846,846
6,12,1000,1000,998,941,450,139,34,15,12,12,12,12,12,0,0,0,1,162,569,793,832,835,837,837,837,837
6,13,1000,1000,998,943,503,154,38,15,10,10,10,10,10,0,0,0,1,165,594,821,883,890,892,893,893,893
6,14,1000,1000,997,916,463,137,28,13,10,10,10,10,10,0,0,0,1,155,568,793,843,846,848,849,849,849
6,15,1000,1000,999,936,457,140,27,9,6,5,5,5,5,0,0,0,0,144,531,744,790,801,804,804,804,804
6,16,1000,1000,999,921,461,138,19,10,7,7,7,7,7,0,0,0,0,169,568,804,854,856,859,859,859,859
6,17,1000,1000,999,920,463,125,34,9,8,6,6,6,6,0,0,0,1,147,562,775,822,827,830,830,830,830
6,18,1000,1000,999,930,475,131,31,14,11,10,10,10,10,0,0,0,0,143,599,830,869,876,878,882,882,882
6,19,1000,1000,998,932,476,127,34,6,6,5,5,5,5,0,0,0,1,144,562,772,832,838,839,839,839,839
6,20,1000,1000,997,935,486,120,33,10,9,8,7,7,7,0,0,0,0,144,593,817,865,869,871,871,871,871
6,21,1000,1000,998,928,465,127,28,10,7,7,7,7,7,0,0,0,0,143,581,804,857,866,868,868,868,868
6,22,1000,1000,998,939,484,121,29,12,9,9,9,9,9,0,0,0,0,126,572,818,865,874,875,875,875,875
6,23,1000,1000,995,921,434,138,29,14,10,10,10,10,10,0,0,0,0,181,601,800,852,863,863,863,863,863
6,24,1000,1000,996,924,479,130,29,16,9,9,9,9,9,0,0,0,0,143,500,763,797,808,814,814,814,814
6,25,1000,1000,998,931,472,134,29,12,11,11,11,11,11,0,0,0,0,155,538,784,835,836,838,838,838,838
6,26,1000,1000,997,926,452,130,19,11,9,9,9,9,9,0,0,0,0,149,563,826,858,863,866,866,866,866
6,27,1000,1000,997,923,471,150,42,15,13,11,11,11,11,0,0,0,0,158,547,786,841,853,857,858,858,858
6,28,1000,1000,1000,923,473,135,30,12,9,9,9,9,9,0,0,0,1,129,551,789,836,841,841,841,841,841
6,29,1000,1000,992,918,477,129,29,11,11,10,10,10,10,0,0,0,0,131,531,751,799,807,807,807,807,807
7,0,1000,1000,1000,927,439,136,27,7,6,5,5,5,5,0,0,0,0,146,586,808,874,883,886,887,887,887
7,1,1000,1000,999,937,449,127,26,9,7,5,5,5,5,0,0,0,0,178,573,831,892,901,903,903,903,903
7,2,1000,1000,997,935,458,126,22,10,4,4,4,4,4,0,0,0,0,141,587,836,914,923,924,924,924,924
7,3,1000,1000,998,933,456,122,27,14,11,11,11,11,11,0,0,0,1,130,551,799,828,834,836,836,836,836
7,4,1000,1000,998,950,501,125,26,13,8,8,8,8,8,0,0,0,0,121,582,837,893,903,908,908,908,908
7,5,1000,1000,999,922,435,115,31,8,4,4,4,4,4,0,0,0,1,155,575,795,853,875,880,880,880,880
7,6,1000,1000,999,935,483,148,29,12,7,7,7,7,7,0,0,0,0,163,572,816,884,908,914,914,914,914
7,7,1000,1000,999,923,484,138,27,8,4,4,4,4,4,0,0,0,0,135,596,836,896,909,913,913,913,913
7,8,1000,1000,999,933,467,116,25,8,2,2,1,1,1,0,0,0,0,137,610,848,921,931,931,935,935,935
7,9,1000,1000,999,919,452,134,28,12,9,9,9,9,9,0,0,0,0,153,604,838,905,912,913,913,913,913
7,10,1000,1000,995,926,454,121,28,15,14,14,14,14,14,0,0,0,0,177,629,864,920,925,925,925,925,925
7,11,1000,1000,999,924,459,115,23,8,7,6,6,6,6,0,0,0,0,135,625,858,921,924,929,929,929,929
7,12,1000,1000,998,941,447,135,32,12,9,9,9,9,9,0,0,0,1,169,591,847,894,901,903,903,903,903
7,13,1000,1000,998,943,497,153,32,12,7,7,7,7,7,0,0,0,1,167,593,847,932,944,947,948,948,948
7,14,1000,1000,997,916,461,136,22,5,3,3,3,3,3,0,0,0,1,156,586,835,896,899,901,902,902,902
7,15,1000,1000,999,936,453,136,26,7,4,3,3,3,3,0,0,0,0,151,541,790,851,865,868,868,868,868
7,16,1000,1000,999,921,460,134,15,7,4,4,4,4,4,0,0,0,0,167,581,847,906,909,912,912,912,912
7,17,1000,1000,999,920,462,122,32,8,7,5,5,5,5,0,0,0,1,160,580,830,891,901,903,903,903,903
7,18,1000,1000,999,930,473,122,27,10,7,6,6,6,6,0,0,0,0,147,625,881,924,935,937,940,940,940
7,19,1000,1000,998,932,472,126,31,4,4,3,3,3,3,0,0,0,1,153,597,811,883,892,895,895,895,895
7,20,1000,1000,997,935,482,117,29,8,6,5,4,4,4,0,0,0,0,155,630,874,926,930,932,932,932,932
7,21,1000,1000,998,928,465,120,26,7,4,4,4,4,4,0,0,0,0,151,587,840,906,915,917,917,917,917
7,22,1000,1000,998,939,482,118,24,9,6,6,6,6,6,0,0,0,0,128,568,838,895,909,910,910,910,910
7,23,1000,1000,995,921,432,132,26,12,8,8,8,8,8,0,0,0,0,190,623,837,899,910,911,911,911,911
7,24,1000,1000,996,924,476,128,29,16,9,9,9,9,9,0,0,0,0,156,526,819,855,867,873,873,873,873
7,25,1000,1000,998,931,467,127,26,9,8,8,8,8,8,0,0,0,0,159,570,858,909,913,915,915,915,915
7,26,1000,1000,997,926,448,129,17,10,8,8,8,8,8,0,0,0,0,159,592,879,923,931,935,935,935,935
7,27,1000,1000,997,923,471,144,38,11,9,7,7,7,7,0,0,0,0,160,562,824,888,901,905,906,906,906
7,28,1000,1000,1000,923,470,132,29,8,5,5,5,5,5,0,0,0,1,127,570,842,903,909,909,909,909,909
7,29,1000,1000,992,918,476,126,28,8,8,7,7,7,7,0,0,0,0,132,572,818,885,894,894,894,894,894
8,0,1000,1000,1000,927,438,136,26,7,6,5,5,5,5,0,0,0,0,139,559,800,879,891,894,895,895,895
8,1,1000,1000,999,937,448,124,25,9,7,5,5,5,5,0,0,0,0,170,546,821,882,891,893,893,893,893
8,2,1000,1000,997,935,457,123,21,10,4,3,3,3,3,0,0,0,0,134,569,856,936,948,949,949,949,949
8,3,1000,1000,998,933,454,120,23,11,9,9,9,9,9,0,0,0,1,135,559,825,855,867,869,869,869,869
8,4,1000,1000,998,950,500,123,24,10,5,5,5,5,5,0,0,0,0,122,584,861,924,938,944,944,944,944
8,5,1000,1000,999,922,435,112,30,7,3,3,3,3,3,0,0,0,1,158,577,811,878,903,908,908,908,908
8,6,1000,1000,999,935,480,147,28,10,5,5,5,5,5,0,0,0,0,164,584,828,909,930,938,939,939,939
8,7,1000,1000,999,923,481,136,25,8,4,4,4,4,4,0,0,0,0,126,576,827,893,909,913,914,914,914
8,8,1000,1000,999,933,465,111,22,7,2,2,1,1,1,0,0,0,0,143,614,861,942,953,954,958,958,958
8,9,1000,1000,999,919,450,131,26,9,6,6,6,6,6,0,0,0,0,143,582,830,897,907,908,908,908,908
8,10,1000,1000,995,926,452,119,26,11,10,10,10,10,10,0,0,0,0,186,611,846,901,909,910,910,910,910
8,11,1000,1000,999,924,458,114,22,7,6,5,5,5,5,0,0,0,0,142,629,875,941,947,952,953,953,953
8,12,1000,1000,998,941,445,133,31,8,6,6,6,6,6,0,0,0,1,172,592,850,903,912,912,912,912,912
8,13,1000,1000,998,943,493,149,30,9,5,5,5,5,5,0,0,0,1,164,569,836,930,946,950,951,951,951
8,14,1000,1000,997,916,458,135,20,4,2,2,2,2,2,0,0,0,1,153,576,834,900,903,905,907,907,907
8,15,1000,1000,999,936,453,136,25,7,4,3,3,3,3,0,0,0,0,148,551,800,874,892,896,896,896,896
8,16,1000,1000,999,921,459,134,14,6,2,2,2,2,2,0,0,0,0,162,555,836,899,901,904,904,904,904
8,17,1000,1000,999,920,461,120,31,4,4,3,3,3,3,0,0,0,1,155,561,810,881,895,897,897,897,897
8,18,1000,1000,999,930,473,121,26,8,6,4,4,4,4,0,0,0,0,141,603,867,912,923,925,928,928,928
8,19,1000,1000,998,932,470,125,28,3,3,2,2,2,2,0,0,0,1,148,567,782,859,872,874,874,874,874
8,20,1000,1000,997,935,480,116,29,8,6,5,3,3,3,0,0,0,0,155,637,882,943,947,950,950,950,950
8,21,1000,1000,998,928,464,119,24,5,3,3,3,3,3,0,0,0,0,155,588,848,915,924,927,927,927,927
8,22,1000,1000,998,939,480,114,23,8,5,5,5,5,5,0,0,0,0,123,573,855,921,937,939,939,939,939
8,23,1000,1000,995,921,430,129,22,9,5,5,5,5,5,0,0,0,0,191,614,827,893,905,907,907,907,907
8,24,1000,1000,996,924,474,127,27,13,6,6,6,6,6,0,0,0,0,157,536,834,879,893,900,900,900,900
8,25,1000,1000,998,931,464,124,24,7,6,6,6,6,6,0,0,0,0,158,578,874,935,939,941,941,941,941
8,26,1000,1000,997,926,447,126,17,9,6,6,6,6,6,0,0,0,0,164,609,883,931,940,943,943,943,943
8,27,1000,1000,997,923,470,142,36,9,7,5,5,5,5,0,0,0,0,155,541,813,878,889,892,892,892,892
8,28,1000,1000,1000,923,470,127,28,7,4,4,4,4,4,0,0,0,1,124,559,833,906,914,914,914,914,914
8,29,1000,1000,992,918,475,122,25,7,7,6,6,6,6,0,0,0,0,131,587,865,936,946,946,946,946,946
9,0,1000,1000,1000,927,438,132,26,5,5,4,4,4,4,0,0,0,0,136,545,790,867,879,882,883,883,883
9,1,1000,1000,999,937,446,120,23,6,4,2,2,2,2,0,0,0,0,172,522,793,861,868,871,871,871,871
9,2,1000,1000,997,935,456,122,20,9,3,2,2,2,2,0,0,0,0,136,518,810,892,905,908,908,908,908
9,3,1000,1000,998,933,453,118,21,10,8,8,8,8,8,0,0,0,1,130,558,829,862,874,877,877,877,877
9,4,1000,1000,998,950,500,116,23,8,3,3,3,3,3,0,0,0,0,121,564,829,890,909,915,915,915,915
9,5,1000,1000,999,922,431,111,30,6,3,3,3,3,3,0,0,0,1,158,576,800,874,896,903,903,903,903
9,6,1000,1000,999,935,479,146,28,8,3,3,3,3,3,0,0,0,0,162,568,816,901,918,931,934,934,934
9,7,1000,1000,999,923,480,132,25,8,4,4,4,4,4,0,0,0,0,124,548,798,863,880,884,884,884,884
9,8,1000,1000,999,933,464,109,21,7,2,2,1,1,1,0,0,0,0,135,584,823,898,909,911,916,916,916
9,9,1000,1000,999,919,450,130,24,8,5,5,5,5,5,0,0,0,0,137,549,822,891,903,904,904,904,904
9,10,1000,1000,995,926,450,113,23,9,8,8,8,8,8,0,0,0,0,183,575,847,897,905,907,907,907,907
9,11,1000,1000,999,924,457,108,21,7,6,5,5,5,5,0,0,0,0,128,611,846,910,915,921,921,921,921
9,12,1000,1000,998,941,443,131,29,6,4,4,4,4,4,0,0,0,1,167,574,829,891,903,904,904,904,904
9,13,1000,1000,998,943,493,146,29,8,4,4,4,4,4,0,0,0,1,155,540,815,908,926,930,931,931,931
9,14,1000,1000,997,916,457,135,19,4,2,2,2,2,2,0,0,0,1,148,542,784,853,854,856,859,859,859
9,15,1000,1000,999,936,451,134,23,6,3,2,2,2,2,0,0,0,0,140,505,757,833,853,858,858,858,858
9,16,1000,1000,999,921,458,131,14,6,1,1,1,1,1,0,0,0,0,157,538,832,897,900,903,903,903,903
9,17,1000,1000,999,920,461,118,31,4,4,3,3,3,3,0,0,0,1,155,537,798,871,884,887,886,886,886
9,18,1000,1000,999,930,472,117,26,7,5,3,3,3,3,0,0,0,0,134,602,853,908,920,921,923,923,923
9,19,1000,1000,998,932,467,123,28,3,3,2,2,2,2,0,0,0,1,153,539,762,839,854,856,857,857,857
9,20,1000,1000,997,935,479,114,28,7,5,4,2,2,2,0,0,0,0,152,608,862,936,940,945,946,946,946
9,21,1000,1000,998,928,463,116,22,5,3,3,3,3,3,0,0,0,0,156,571,834,905,914,917,917,917,917
9,22,1000,1000,998,939,480,113,21,7,4,4,4,4,4,0,0,0,0,119,549,829,897,913,916,916,916,916
9,23,1000,1000,995,921,430,126,22,9,4,4,4,4,4,0,0,0,0,186,581,796,868,880,882,882,882,882
9,24,1000,1000,996,924,469,126,26,12,5,5,5,5,5,0,0,0,0,157,516,814,860,876,881,881,881,881
9,25,1000,1000,998,931,463,123,22,7,6,6,6,6,6,0,0,0,0,154,552,850,914,920,922,923,923,923
9,26,1000,1000,997,926,446,124,15,8,5,5,5,5,5,0,0,0,0,159,582,864,902,911,913,913,913,913
9,27,1000,1000,997,923,468,140,33,8,6,4,4,4,4,0,0,0,0,146,512,783,845,855,858,856,856,856
9,28,1000,1000,1000,923,470,126,28,7,4,4,4,4,4,0,0,0,1,120,522,790,876,884,884,884,884,884
9,29,1000,1000,992,918,475,116,24,6,6,5,5,5,5,0,0,0,0,128,574,851,917,927,927,927,927,927
10,0,1000,1000,1000,927,438,129,26,3,3,2,2,2,2,0,0,0,0,127,497,724,805,817,820,818,818,818
10,1,1000,1000,999,937,445,120,21,5,3,1,1,1,1,0,0,0,0,166,486,747,818,826,831,832,832,832
10,2,1000,1000,997,935,456,121,18,8,2,1,1,1,1,0,0,0,0,135,470,735,811,825,829,829,829,829
10,3,1000,1000,998,933,452,117,20,9,7,7,7,7,7,0,0,0,1,129,545,804,840,851,855,855,855,855
10,4,1000,1000,998,950,499,115,22,8,3,3,3,3,3,0,0,0,0,122,537,789,855,876,883,883,883,883
10,5,1000,1000,999,922,431,109,28,5,2,2,2,2,2,0,0,0,1,150,530,727,805,831,837,837,837,837
10,6,1000,1000,999,935,479,139,27,6,1,1,1,1,1,0,0,0,0,161,523,742,823,841,854,857,857,857
10,7,1000,1000,999,923,479,132,23,7,3,3,3,3,3,0,0,0,0,120,519,764,847,859,867,867,867,867
10,8,1000,1000,999,933,463,108,21,7,2,2,1,1,1,0,0,0,0,134,549,766,838,851,852,857,857,857
10,9,1000,1000,999,919,450,126,22,5,2,2,2,2,2,0,0,0,0,134,487,743,811,826,827,827,827,827
10,10,1000,1000,995,926,450,113,21,7,6,6,6,6,6,0,0,0,0,176,513,776,828,834,836,836,836,836
10,11,1000,1000,999,924,456,107,21,7,6,5,5,5,5,0,0,0,0,135,574,793,848,855,861,860,860,860
10,12,1000,1000,998,941,442,131,26,6,4,4,4,4,4,0,0,0,1,169,530,778,844,859,860,860,860,860
10,13,1000,1000,998,943,493,144,26,5,3,3,3,3,3,0,0,0,1,151,497,736,850,869,874,876,876,876
10,14,1000,1000,997,916,456,135,18,4,2,2,2,2,2,0,0,0,1,147,498,732,800,802,805,809,809,809
10,15,1000,1000,999,936,450,132,22,6,3,2,2,2,2,0,0,0,0,138,469,717,807,830,834,834,834,834
10,16,1000,1000,999,921,455,131,14,6,1,1,1,1,1,0,0,0,0,155,509,784,852,853,856,856,856,856
10,17,1000,1000,999,920,461,118,30,3,3,2,2,2,2,0,0,0,1,138,489,725,801,817,821,820,820,820
10,18,1000,1000,999,930,471,116,25,5,3,1,1,1,1,0,0,0,0,132,571,797,854,868,870,873,873,873
10,19,1000,1000,998,932,467,122,28,3,3,2,2,2,2,0,0,0,1,150,498,720,803,818,820,822,822,822
10,20,1000,1000,997,935,479,113,26,6,4,3,1,1,1,0,0,0,0,140,559,796,872,877,882,884,884,884
10,21,1000,1000,998,928,463,113,22,5,3,3,3,3,3,0,0,0,0,153,519,787,856,866,870,870,870,870
10,22,1000,1000,998,939,480,110,21,7,4,4,4,4,4,0,0,0,0,119,523,784,840,857,859,859,859,859
10,23,1000,1000,995,921,430,126,21,9,4,4,4,4,4,0,0,0,0,182,522,714,791,802,805,805,805,805
10,24,1000,1000,996,924,467,125,26,11,5,5,5,5,5,0,0,0,0,152,494,783,836,853,857,857,857,857
10,25,1000,1000,998,931,463,120,19,5,4,4,4,4,4,0,0,0,0,150,524,801,868,876,878,879,879,879
