k,trial,B0_1,B0_2,B0_3,B0_4,B0_5,B0_6,B0_7,B0_8,B0_9,B0_10,B0_11,B0_12,B0_13,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13
10,27,1000,1000,976,614,229,77,24,8,6,6,6,6,6,0,0,0,59,372,548,658,722,732,732,732,732,732
10,28,1000,999,959,603,235,64,10,3,2,2,2,2,2,0,0,0,69,342,573,701,749,755,755,755,755,755
10,29,1000,999,977,602,230,76,21,4,3,3,3,3,3,0,0,0,65,339,547,665,707,714,714,714,714,714
11,0,1000,1000,965,630,233,62,11,2,1,1,1,1,1,0,0,0,69,293,516,637,678,681,682,682,682,682
11,1,1000,1000,964,609,235,62,12,3,2,2,2,2,2,0,0,0,69,353,520,647,679,683,683,683,683,683
11,2,1000,1000,953,551,204,58,13,5,3,3,3,3,3,0,0,1,84,342,535,650,687,688,694,693,693,693
11,3,1000,1000,962,592,238,63,15,4,2,2,2,2,2,0,0,0,69,352,576,679,715,721,721,721,721,721
11,4,1000,1000,952,588,213,67,17,5,3,3,3,3,3,0,0,0,75,326,491,606,660,674,675,675,675,675
11,5,1000,1000,966,618,251,61,13,3,2,2,2,2,2,0,0,0,72,333,523,640,692,695,695,695,695,695
11,6,1000,1000,954,586,189,72,16,6,4,4,4,4,4,0,0,1,68,367,540,637,668,676,676,676,676,676
11,7,1000,1000,973,591,234,67,12,4,3,3,3,3,3,0,0,0,70,334,551,660,691,699,699,699,699,699
11,8,1000,1000,975,584,247,55,20,7,4,4,4,4,4,0,0,0,49,351,563,654,684,688,688,688,688,688
11,9,1000,1000,954,563,195,62,16,5,3,3,3,3,3,0,0,1,84,341,531,617,651,655,658,658,658,658
11,10,1000,1000,961,599,235,77,20,6,4,3,3,3,3,0,0,0,75,339,523,653,704,709,713,718,718,718
11,11,1000,999,965,619,263,71,9,2,1,1,1,1,1,0,0,0,68,310,540,670,713,722,723,723,723,723
11,12,1000,1000,963,590,208,67,19,3,3,3,3,3,3,0,0,0,65,383,585,702,737,747,749,749,749,749
11,13,1000,999,965,593,214,67,11,3,2,2,2,2,2,0,0,0,65,328,554,652,700,706,706,706,706,706
11,14,1000,1000,967,587,239,68,14,7,4,3,3,3,3,0,0,0,60,276,487,618,637,650,649,649,649,649
11,15,1000,1000,957,579,227,65,12,3,2,2,2,2,2,0,0,2,64,336,554,648,711,719,719,719,719,719
11,16,1000,998,962,584,233,68,17,6,3,3,3,3,3,0,0,0,76,300,498,601,637,651,649,649,649,649
11,17,1000,1000,968,607,222,68,9,2,2,2,2,2,2,0,0,0,44,326,493,622,652,665,670,670,670,670
11,18,1000,1000,972,619,209,68,13,5,5,5,5,5,5,0,0,0,45,328,520,626,648,654,654,654,654,654
11,19,1000,1000,963,602,218,68,14,5,3,2,2,2,2,0,0,0,78,324,517,622,658,667,669,669,669,669
11,20,1000,1000,964,602,218,78,22,6,5,4,4,4,4,0,0,0,57,352,512,619,679,690,694,695,695,695
11,21,1000,1000,976,606,233,68,22,6,2,2,2,2,2,0,0,0,66,350,562,659,692,697,698,698,698,698
11,22,1000,1000,968,590,249,59,18,8,5,5,5,5,5,0,0,0,79,302,512,632,662,670,674,674,674,674
11,23,1000,1000,966,588,243,80,11,4,2,2,2,2,2,0,0,0,75,311,502,614,676,680,682,682,682,682
11,24,1000,1000,962,616,234,58,8,3,1,1,1,1,1,0,0,0,57,334,553,676,720,723,726,726,726,726
11,25,1000,1000,955,583,198,57,14,2,1,1,1,1,1,0,0,0,88,323,529,653,679,683,685,685,685,685
11,26,1000,1000,975,615,242,66,17,6,5,5,5,5,5,0,0,0,48,333,504,622,657,664,664,664,664,664
11,27,1000,1000,976,614,228,77,24,7,5,5,5,5,5,0,0,0,61,325,488,590,652,662,663,663,663,663
11,28,1000,999,959,602,233,62,10,3,2,2,2,2,2,0,0,0,65,298,499,625,677,685,685,685,685,685
11,29,1000,999,977,602,229,75,19,4,3,3,3,3,3,0,0,0,63,295,474,585,624,634,634,634,634,634
12,0,1000,1000,965,629,232,62,11,2,1,1,1,1,1,0,0,0,68,261,458,563,598,600,602,602,602,602
12,1,1000,1000,964,609,234,61,12,3,2,2,2,2,2,0,0,0,68,324,441,561,591,595,595,595,595,595
12,2,1000,1000,953,551,204,58,13,5,3,3,3,3,3,0,0,1,81,303,449,558,594,596,602,601,601,601
12,3,1000,1000,962,592,236,63,14,4,2,2,2,2,2,0,0,0,67,320,501,595,624,630,630,630,630,630
12,4,1000,1000,952,588,213,65,16,4,2,2,2,2,2,0,0,0,74,307,446,554,607,621,621,621,621,621
12,5,1000,1000,966,618,251,59,13,3,2,2,2,2,2,0,0,0,70,301,474,564,609,611,611,611,611,611
12,6,1000,1000,954,585,189,71,14,5,3,3,3,3,3,0,0,1,66,323,441,514,550,558,556,556,556,556
12,7,1000,1000,973,591,233,67,12,4,3,3,3,3,3,0,0,0,68,304,472,575,599,609,608,608,608,608
12,8,1000,1000,975,584,247,54,19,6,3,3,3,3,3,0,0,0,49,303,479,546,581,584,584,584,584,584
12,9,1000,1000,954,563,194,62,16,5,2,2,2,2,2,0,0,1,85,307,466,547,581,585,589,589,589,589
12,10,1000,1000,961,599,233,77,19,6,4,3,3,3,3,0,0,0,74,312,463,570,616,616,619,624,624,624
12,11,1000,999,965,619,260,68,9,2,1,1,1,1,1,0,0,0,67,261,473,579,612,619,619,619,619,619
12,12,1000,1000,963,590,207,67,19,3,3,3,3,3,3,0,0,0,63,331,497,610,642,652,654,654,654,654
12,13,1000,999,965,593,214,67,11,3,2,2,2,2,2,0,0,0,65,297,490,585,630,634,634,634,634,634
12,14,1000,1000,967,587,236,68,13,7,4,3,3,3,3,0,0,0,59,239,426,557,575,589,589,589,589,589
12,15,1000,1000,957,579,226,63,11,2,1,1,1,1,1,0,0,2,64,297,487,567,629,638,638,638,638,638
12,16,1000,998,962,584,233,68,17,6,3,3,3,3,3,0,0,0,72,259,430,527,569,582,581,581,581,581
12,17,1000,1000,968,607,222,66,9,2,2,2,2,2,2,0,0,0,42,286,420,539,572,586,591,591,591,591
12,18,1000,1000,972,619,208,68,13,5,5,5,5,5,5,0,0,0,43,308,461,549,567,572,572,572,572,572
12,19,1000,1000,963,602,216,68,14,5,3,2,2,2,2,0,0,0,79,299,475,585,620,627,630,630,630,630
12,20,1000,1000,964,602,218,77,22,6,5,4,4,4,4,0,0,0,57,310,448,547,610,621,624,626,626,626
12,21,1000,1000,976,606,232,66,22,6,2,2,2,2,2,0,0,0,66,290,464,556,581,582,583,583,583,583
12,22,1000,1000,968,590,246,59,18,7,4,4,4,4,4,0,0,0,79,274,451,561,596,604,608,608,608,608
12,23,1000,1000,966,588,242,80,11,4,2,2,2,2,2,0,0,0,73,275,456,561,628,632,634,634,634,634
12,24,1000,1000,962,615,233,58,8,3,1,1,1,1,1,0,0,0,58,307,495,605,651,654,658,658,658,658
12,25,1000,1000,955,583,197,57,14,2,1,1,1,1,1,0,0,0,83,289,473,582,608,613,614,614,614,614
12,26,1000,1000,975,615,241,66,17,5,4,4,4,4,4,0,0,0,48,294,445,535,568,576,576,576,576,576
12,27,1000,1000,976,614,228,77,23,5,3,3,3,3,3,0,0,0,62,295,416,513,567,577,578,578,578,578
12,28,1000,999,959,602,232,62,10,3,2,2,2,2,2,0,0,0,63,263,438,544,599,608,608,608,608,608
12,29,1000,999,977,601,227,73,19,4,3,3,3,3,3,0,0,0,61,265,411,512,548,556,557,557,557,557
13,0,1000,1000,965,629,231,61,11,2,1,1,1,1,1,0,0,0,65,230,388,480,510,511,511,511,511,511
13,1,1000,1000,964,609,234,61,12,3,2,2,2,2,2,0,0,0,66,302,390,494,524,530,529,529,529,529
13,2,1000,1000,953,551,203,57,11,4,2,2,2,2,2,0,0,1,81,273,391,482,508,511,517,516,516,516
13,3,1000,1000,962,592,234,62,13,4,2,2,2,2,2,0,0,0,67,286,433,518,547,555,555,555,555,555
13,4,1000,1000,952,588,213,65,16,4,2,2,2,2,2,0,0,0,74,286,404,495,547,558,558,558,558,558
13,5,1000,1000,966,618,251,59,13,3,2,2,2,2,2,0,0,0,68,262,404,470,505,507,507,507,507,507
13,6,1000,1000,954,585,187,71,14,5,3,3,3,3,3,0,0,1,63,281,382,454,488,497,495,495,495,495
13,7,1000,1000,973,591,232,66,12,4,3,3,3,3,3,0,0,0,68,270,406,480,506,512,511,511,511,511
13,8,1000,1000,975,584,247,54,18,6,3,3,3,3,3,0,0,0,50,254,417,469,501,504,504,504,504,504
13,9,1000,1000,954,563,192,61,15,4,2,2,2,2,2,0,0,1,83,285,404,489,522,526,529,529,529,529
13,10,1000,1000,961,599,233,77,19,6,4,3,3,3,3,0,0,0,74,291,394,484,521,520,524,527,527,527
13,11,1000,999,965,619,260,67,9,2,1,1,1,1,1,0,0,0,65,227,414,505,537,545,545,545,545,545
13,12,1000,1000,963,590,207,67,18,3,3,3,3,3,3,0,0,0,63,273,408,504,528,536,538,538,538,538
13,13,1000,999,965,593,212,66,11,3,2,2,2,2,2,0,0,0,64,263,423,504,546,552,551,551,551,551
13,14,1000,1000,967,587,234,66,13,7,3,3,3,3,3,0,0,0,59,207,354,473,492,501,502,502,502,502
13,15,1000,1000,957,579,225,63,11,2,1,1,1,1,1,0,0,2,63,273,430,502,554,562,562,562,562,562
13,16,1000,998,962,584,233,68,17,6,3,3,3,3,3,0,0,0,72,230,361,451,492,505,505,505,505,505
13,17,1000,1000,968,607,220,66,9,2,2,2,2,2,2,0,0,0,43,260,360,479,505,521,526,526,526,526
13,18,1000,1000,972,619,207,68,11,4,4,4,4,4,4,0,0,0,42,279,402,487,503,511,511,511,511,511
13,19,1000,1000,963,602,213,67,14,5,3,2,2,2,2,0,0,0,78,251,397,487,523,529,531,531,531,531
13,20,1000,1000,964,602,217,77,21,5,4,3,3,3,3,0,0,0,56,265,377,460,528,539,543,545,545,545
13,21,1000,1000,976,606,232,66,22,6,2,2,2,2,2,0,0,0,65,257,405,491,518,519,520,520,520,520
13,22,1000,1000,968,590,245,59,17,7,4,4,4,4,4,0,0,0,79,242,390,486,523,529,533,533,533,533
13,23,1000,1000,966,588,241,80,11,4,2,2,2,2,2,0,0,0,73,245,399,495,556,560,562,562,562,562
13,24,1000,1000,962,614,233,57,8,3,1,1,1,1,1,0,0,0,56,270,420,505,546,547,551,551,551,551
13,25,1000,1000,955,582,196,57,14,2,1,1,1,1,1,0,0,0,83,255,402,505,529,534,535,535,535,535
13,26,1000,1000,975,615,240,64,16,4,3,3,3,3,3,0,0,0,48,258,379,461,484,493,493,493,493,493
13,27,1000,1000,976,614,226,74,22,3,2,2,2,2,2,0,0,0,63,266,357,440,502,516,517,517,517,517
13,28,1000,999,959,602,232,61,10,3,2,2,2,2,2,0,0,0,61,236,387,473,526,537,537,537,537,537
13,29,1000,999,977,601,227,73,18,4,2,2,2,2,2,0,0,0,59,224,344,427,468,480,481,481,481,481
14,0,1000,1000,965,629,231,61,11,2,1,1,1,1,1,0,0,0,63,209,328,404,432,432,431,431,431,431
14,1,1000,1000,964,608,234,61,12,3,2,2,2,2,2,0,0,0,64,262,320,414,439,447,447,447,447,447
14,2,1000,1000,953,551,202,57,11,4,2,2,2,2,2,0,0,1,80,252,330,409,433,435,440,441,441,441
14,3,1000,1000,962,592,234,62,12,4,2,2,2,2,2,0,0,0,66,250,362,441,462,471,471,471,471,471
14,4,1000,1000,952,588,213,65,16,4,2,2,2,2,2,0,0,0,74,258,339,412,461,471,472,472,472,472
14,5,1000,1000,966,618,251,58,13,3,2,2,2,2,2,0,0,0,68,229,340,404,430,432,432,432,432,432
14,6,1000,1000,954,585,186,69,14,5,3,3,3,3,3,0,0,1,62,257,326,383,418,427,425,425,425,425
14,7,1000,1000,973,591,232,66,12,4,3,3,3,3,3,0,0,0,66,250,351,401,424,430,429,429,429,429
14,8,1000,1000,975,584,245,54,17,5,2,2,2,2,2,0,0,0,50,216,361,396,421,424,424,424,424,424
14,9,1000,1000,954,563,192,61,15,4,2,2,2,2,2,0,0,1,81,254,351,419,458,460,461,461,461,461
14,10,1000,1000,961,599,233,76,17,6,4,3,3,3,3,0,0,0,72,262,327,407,442,441,444,447,447,447
14,11,1000,999,965,619,256,66,9,2,1,1,1,1,1,0,0,0,65,198,351,426,459,466,466,466,466,466
14,12,1000,1000,963,590,206,66,18,3,2,2,2,2,2,0,0,0,64,231,321,406,427,438,438,438,438,438
14,13,1000,999,965,593,212,65,11,3,2,2,2,2,2,0,0,0,64,233,360,420,456,462,462,462,462,462
14,14,1000,1000,967,587,233,65,13,7,3,3,3,3,3,0,0,0,58,176,299,415,422,431,434,434,434,434
14,15,1000,1000,957,579,225,63,11,2,1,1,1,1,1,0,0,2,63,235,349,404,453,464,464,464,464,464
14,16,1000,998,962,584,233,68,17,6,3,3,3,3,3,0,0,0,70,203,307,384,420,436,436,436,436,436
14,17,1000,1000,968,607,220,65,9,2,2,2,2,2,2,0,0,0,43,231,307,423,447,459,465,465,465,465
14,18,1000,1000,972,619,205,66,11,4,4,4,4,4,4,0,0,0,42,245,355,416,434,441,441,441,441,441
14,19,1000,1000,963,602,213,67,13,5,3,2,2,2,2,0,0,0,78,230,340,421,447,458,461,461,461,461
14,20,1000,1000,964,602,217,77,20,4,3,2,2,2,2,0,0,0,56,236,320,399,464,478,482,483,483,483
14,21,1000,1000,976,606,231,66,22,6,2,2,2,2,2,0,0,0,66,226,351,431,450,450,451,451,451,451
14,22,1000,1000,968,590,243,59,16,7,4,4,4,4,4,0,0,0,77,222,341,419,460,465,470,470,470,470
14,23,1000,1000,966,588,240,79,9,4,2,2,2,2,2,0,0,0,73,214,332,415,472,477,480,480,480,480
14,24,1000,1000,962,614,231,57,7,3,1,1,1,1,1,0,0,0,56,237,366,432,469,471,475,475,475,475
14,25,1000,1000,955,582,196,57,14,2,1,1,1,1,1,0,0,0,83,230,355,438,463,471,471,471,471,471
14,26,1000,1000,975,615,239,64,16,4,3,3,3,3,3,0,0,0,48,226,320,394,404,412,412,412,412,412
14,27,1000,1000,976,614,226,72,21,3,2,2,2,2,2,0,0,0,62,247,302,376,432,444,445,445,445,445
14,28,1000,999,959,602,232,61,10,3,2,2,2,2,2,0,0,0,61,211,314,391,442,451,451,451,451,451
14,29,1000,999,977,601,226,73,17,3,1,1,1,1,1,0,0,0,56,200,277,353,391,402,403,403,403,403
15,0,1000,1000,965,629,231,61,11,2,1,1,1,1,1,0,0,0,62,191,279,352,374,372,369,369,369,369
15,1,1000,1000,964,608,234,61,12,3,2,2,2,2,2,0,0,0,64,235,279,358,382,389,389,389,389,389
15,2,1000,1000,953,551,201,57,11,4,2,2,2,2,2,0,0,1,79,216,280,344,363,364,369,371,371,371
15,3,1000,1000,962,592,233,62,12,4,2,2,2,2,2,0,0,0,66,221,303,352,369,381,381,381,381,381
15,4,1000,1000,952,588,210,64,15,3,1,1,1,1,1,0,0,0,74,233,300,366,408,417,418,418,418,418
15,5,1000,1000,966,618,251,58,13,3,2,2,2,2,2,0,0,0,68,214,298,340,368,370,370,370,370,370
15,6,1000,1000,954,585,186,68,14,5,3,3,3,3,3,0,0,1,61,224,266,313,343,352,350,350,350,350
15,7,1000,1000,973,591,232,66,11,4,3,3,3,3,3,0,0,0,66,226,265,317,342,349,347,347,347,347
15,8,1000,1000,975,584,245,54,17,4,1,1,1,1,1,0,0,0,50,193,310,351,373,376,376,376,376,376
15,9,1000,1000,954,563,192,61,14,4,2,2,2,2,2,0,0,1,81,223,300,365,404,404,405,405,405,405
15,10,1000,1000,961,599,232,73,16,5,3,2,2,2,2,0,0,0,72,248,274,341,370,369,372,375,375,375
15,11,1000,999,965,619,255,66,9,2,1,1,1,1,1,0,0,0,62,170,301,358,387,391,391,391,391,391
15,12,1000,1000,963,590,206,66,18,3,2,2,2,2,2,0,0,0,61,203,249,320,339,351,351,351,351,351
15,13,1000,999,965,593,211,63,11,3,1,1,1,1,1,0,0,0,62,198,293,347,377,382,382,382,382,382
15,14,1000,1000,967,587,231,65,13,7,3,3,3,3,3,0,0,0,58,166,257,347,354,367,372,372,372,372
15,15,1000,1000,957,579,223,63,11,1,1,1,1,1,1,0,0,2,61,214,300,344,385,398,398,398,398,398
15,16,1000,998,962,584,233,66,16,5,2,2,2,2,2,0,0,0,70,189,253,315,347,362,362,362,362,362
15,17,1000,1000,968,607,220,64,9,1,1,1,1,1,1,0,0,0,43,209,268,366,385,395,401,401,401,401
15,18,1000,1000,972,619,204,66,10,4,4,4,4,4,4,0,0,0,40,230,303,346,371,376,375,375,375,375
15,19,1000,1000,963,602,212,67,13,5,3,2,2,2,2,0,0,0,78,203,279,344,369,382,384,384,384,384
15,20,1000,1000,964,602,216,75,20,4,3,2,2,2,2,0,0,0,56,208,271,338,402,413,415,417,417,417
15,21,1000,1000,976,606,230,66,22,5,2,2,2,2,2,0,0,0,65,184,291,347,362,365,366,366,366,366
15,22,1000,1000,968,590,243,59,16,6,3,3,3,3,3,0,0,0,77,197,291,363,409,415,420,420,420,420
15,23,1000,1000,966,588,240,79,8,4,2,2,2,2,2,0,0,0,73,198,279,347,402,407,410,410,410,410
15,24,1000,1000,962,614,231,57,7,3,1,1,1,1,1,0,0,0,54,221,322,369,404,403,406,406,406,406
15,25,1000,1000,955,582,195,57,14,2,1,1,1,1,1,0,0,0,83,216,302,369,389,396,397,397,397,397
15,26,1000,1000,975,615,238,63,16,4,3,3,3,3,3,0,0,0,48,199,274,335,343,346,346,346,346,346
15,27,1000,1000,976,614,226,71,20,2,1,1,1,1,1,0,0,0,62,229,248,330,379,396,398,398,398,398
15,28,1000,999,959,602,232,61,9,2,1,1,1,1,1,0,0,0,61,195,262,320,365,372,373,373,373,373
15,29,1000,999,977,601,225,72,17,3,1,1,1,1,1,0,0,0,54,183,245,305,342,352,353,353,353,353
